ID_REF	pre_2_VALUE
212470_at	196
212469_at	148.1
212468_at	157.4
212467_at	70.2
212466_at	10.2
212465_at	237.9
212464_s_at	11.4
212463_at	46.3
212462_at	56.2
212461_at	152.3
212460_at	14.4
212459_x_at	95.8
212458_at	29.9
212457_at	115
212456_at	22.1
212455_at	567
212454_x_at	349.4
212453_at	54.3
212452_x_at	143.7
212451_at	83.9
212450_at	79.2
212449_s_at	126.3
212448_at	77.8
212447_at	149
212446_s_at	58.9
212445_s_at	149.7
212444_at	6.5
212443_at	65.4
212442_s_at	106.1
212441_at	313.9
212440_at	179.5
212439_at	93.1
212438_at	110.8
212437_at	6.2
212436_at	106.5
212435_at	123.5
212434_at	111.3
212433_x_at	8429.8
212432_at	23.4
212431_at	35.9
212430_at	481.8
212429_s_at	233.8
212428_at	81.4
212427_at	94.7
212426_s_at	415.3
212425_at	73.9
212424_at	148.9
212423_at	13.9
212422_at	122.6
212421_at	154.1
212420_at	184.4
212419_at	65
212418_at	166
212417_at	1
212416_at	108.7
212415_at	162.3
212414_s_at	437
212413_at	177.6
212412_at	93.4
212411_at	127.9
212410_at	82.9
212409_s_at	72.7
212408_at	332.6
212407_at	110
212406_s_at	137.8
212405_s_at	101.4
212404_s_at	8.9
212403_at	301.3
212402_at	50.8
212401_s_at	329.6
212400_at	401.5
212399_s_at	148.4
212398_at	32.9
212397_at	63.3
212396_s_at	5
212395_s_at	40.9
212394_at	36.1
212393_at	11.6
212392_s_at	43.4
212391_x_at	1906.6
212390_at	21.3
212389_at	7.8
212388_at	204.9
212387_at	30.6
212386_at	138.3
212385_at	33.9
212384_at	6
212383_at	395.2
212382_at	32.8
212381_at	62.7
212380_at	102.5
212379_at	16.7
212378_at	180.2
212377_s_at	464
212376_s_at	165.5
212375_at	165.2
212374_at	15.4
212373_at	12.5
212372_at	85.9
212371_at	148.1
212370_x_at	628.1
212369_at	186.8
212368_at	84.1
212367_at	107.8
212366_at	16.1
212365_at	57.7
212364_at	20
212363_x_at	1876.8
212362_at	41.9
212361_s_at	46.9
212360_at	380.5
212359_s_at	68.8
212358_at	22.6
212357_at	95.2
212356_at	144.8
212355_at	297.9
212354_at	33.6
212353_at	23.1
212352_s_at	331.3
212351_at	55.5
212350_at	168.9
212349_at	6.6
212348_s_at	175.7
212347_x_at	15.9
212346_s_at	108.2
212345_s_at	158.6
212344_at	9.7
212343_at	24
212342_at	71.8
212341_at	245.3
212340_at	138.6
212339_at	70.1
212338_at	22
212337_at	234.3
212336_at	27.2
212335_at	180.4
212334_at	219.5
212333_at	128
212332_at	25.8
212331_at	345.2
212330_at	140.3
212329_at	275.4
212328_at	4.3
212327_at	27.3
212326_at	66.6
212325_at	9.5
212324_s_at	12.2
212323_s_at	147.9
212322_at	126
212321_at	125.1
212320_at	427.5
212319_at	40.2
212318_at	302.3
212317_at	162
212316_at	174.7
212315_s_at	17.7
212314_at	120.8
212313_at	251.9
212312_at	282.3
212311_at	47.9
212310_at	68.1
212309_at	36.7
212308_at	50.5
212307_s_at	193.6
212306_at	97.6
212305_s_at	112.7
212303_x_at	57.4
212302_at	123.4
212301_at	100.6
212300_at	22.3
212299_at	227.9
212298_at	2.8
212297_at	35.3
212296_at	98.6
212295_s_at	197.3
212294_at	96.8
212293_at	229.7
212292_at	4.9
212291_at	9.7
212290_at	103.1
212289_at	71.2
212288_at	886.2
212287_at	324.6
212286_at	12.9
212285_s_at	23.2
212284_x_at	5246.3
212283_at	93.7
212282_at	45.8
212281_s_at	56.6
212280_x_at	59.4
212279_at	85.2
212278_x_at	7.1
212277_at	200.4
212276_at	161.4
212275_s_at	139.1
212274_at	196.3
212273_x_at	4233.4
212272_at	6.5
212271_at	208.3
212270_x_at	294.5
212269_s_at	77.2
212268_at	231.5
212267_at	129.1
212266_s_at	551.3
212265_at	119.1
212264_s_at	87.3
212263_at	383.1
212262_at	119.1
212261_at	129.8
212260_at	11.8
212259_s_at	68.1
212258_s_at	66.4
212257_s_at	78.2
212256_at	174.6
212255_s_at	123.3
212254_s_at	28.7
212253_x_at	20.1
212252_at	126
212251_at	541.5
212250_at	81.8
212249_at	47.3
212248_at	264.6
212247_at	87.6
212246_at	30.8
212245_at	39.3
212244_at	104.5
212243_at	96.9
212242_at	549.1
212241_at	22.3
212240_s_at	39.3
212239_at	218
212238_at	155.9
212237_at	149.9
212236_x_at	106.3
212235_at	6.4
212234_at	40.5
212233_at	58.4
212232_at	262.4
212231_at	106
212230_at	54.7
212229_s_at	123.8
212228_s_at	206.1
212227_x_at	915.8
212226_s_at	35
212225_at	2.1
212224_at	44.3
212223_at	339.9
212222_at	204.4
212221_x_at	646.9
212220_at	93.5
212219_at	124.7
212218_s_at	84.5
212217_at	97.3
212216_at	47.9
212215_at	27.8
212214_at	57.4
212213_x_at	145
212212_s_at	88.1
212211_at	66.1
212210_at	39.2
212209_at	171.1
212208_at	167.6
212207_at	106.9
212206_s_at	27.6
212205_at	307.8
212204_at	191.5
212203_x_at	3108.5
212202_s_at	203.2
212201_at	26.2
212200_at	33.1
212199_at	125.7
212198_s_at	73.8
212197_x_at	255.1
212196_at	126.2
212195_at	176.2
212194_s_at	96
212193_s_at	119.9
212192_at	309.3
212191_x_at	4950.1
212190_at	82.6
212189_s_at	142.7
212188_at	146.2
212187_x_at	171.9
212186_at	14.3
212185_x_at	115.4
212184_s_at	122.6
212183_at	17.2
212182_at	2.7
212181_s_at	156.7
212180_at	259.1
212179_at	293.5
212178_s_at	78.7
212177_at	262.2
212176_at	139.7
212175_s_at	139.4
212174_at	128.5
212173_at	8.8
212172_at	115.2
212171_x_at	106.6
212170_at	8.1
212169_at	69.5
212168_at	120.6
212167_s_at	80.6
212166_at	182.8
212165_at	109.3
212164_at	33.7
212163_at	72.2
212162_at	167.5
212161_at	47.9
212160_at	84.1
212159_x_at	150.1
212158_at	3.4
212157_at	116.8
212156_at	73.8
212155_at	322.9
212154_at	52.2
212153_at	195.6
212152_x_at	362.1
212151_at	68.4
212150_at	105.8
212149_at	129.5
212148_at	23
212147_at	35.3
212146_at	9.1
212145_at	161.9
212144_at	534.7
212143_s_at	18
212142_at	13.2
212141_at	10
212140_at	176.2
212139_at	158.2
212138_at	111.2
212137_at	290.7
212136_at	163.3
212135_s_at	243.8
212134_at	57.9
212133_at	87.5
212132_at	132
212131_at	96.6
212130_x_at	1020
212129_at	391.2
212128_s_at	8.8
212127_at	44.3
212126_at	15
212125_at	142
212124_at	262
212123_at	151.2
212122_at	29.7
212121_at	105.2
212120_at	141.6
212119_at	343.1
212118_at	128.3
212117_at	179
212116_at	204.5
212115_at	60.8
212114_at	275.8
212113_at	10.4
212112_s_at	113.7
212111_at	77.6
212110_at	12
212109_at	74.4
212108_at	93.9
212107_s_at	6.5
212106_at	19.4
212105_s_at	5.9
212104_s_at	17.5
212103_at	179.7
212102_s_at	38.9
212101_at	292.7
212100_s_at	296.4
212099_at	251.1
212098_at	197.9
212097_at	8.1
212096_s_at	84.5
212095_s_at	39.4
212094_at	9.6
212093_s_at	15.9
212092_at	11.5
212091_s_at	3.8
212090_at	119.2
212089_at	41.7
212088_at	71.4
212087_s_at	149.4
212086_x_at	172.6
212085_at	356.5
212084_at	76.1
212083_at	232.9
212082_s_at	926.8
212081_x_at	62.8
212080_at	51.7
212079_s_at	72.6
212078_s_at	75.1
212077_at	18.9
212076_at	130.8
212075_s_at	58
212074_at	44.3
212073_at	23.4
212072_s_at	101.2
212071_s_at	355.6
212070_at	133.9
212069_s_at	54.5
212068_s_at	44.6
212067_s_at	43.8
212066_s_at	259.3
212065_s_at	21.7
212064_x_at	135
212063_at	1233.5
212062_at	3.3
212061_at	22.4
212060_at	53.6
212059_s_at	74.8
212058_at	123.7
212057_at	102.2
212056_at	160.9
212055_at	347.5
212054_x_at	201.7
212053_at	236
212052_s_at	274.9
212051_at	247.8
212050_at	207.4
212049_at	369.4
212048_s_at	151.7
212047_s_at	144.3
212046_x_at	78.1
212045_at	110.9
212044_s_at	145.1
212043_at	1114.8
212042_x_at	655
212041_at	919.1
212040_at	289.6
212039_x_at	4049.9
212038_s_at	187.8
212037_at	124.2
212036_s_at	82.6
212035_s_at	18.4
212034_s_at	158.1
212033_at	225.7
212032_s_at	45.6
212031_at	89
212030_at	85.7
212029_s_at	11.2
212028_at	161
212027_at	127.7
212026_s_at	12.2
212025_s_at	166.1
212024_x_at	108.7
212023_s_at	59.9
212022_s_at	11.2
212021_s_at	180.7
212020_s_at	89.1
212019_at	40.2
212018_s_at	196.4
212017_at	229.2
212016_s_at	16.9
212015_x_at	253.4
212014_x_at	182.5
212013_at	3.8
212012_at	147.1
212010_s_at	398.3
212009_s_at	5.9
212008_at	155.2
212007_at	158.9
212006_at	89
212005_at	43.1
212004_at	174.6
212003_at	14.5
212002_at	239.6
212001_at	120.4
212000_at	14.7
211999_at	1455.1
211998_at	227.9
211997_x_at	2129.5
211996_s_at	494.3
211995_x_at	5744.5
211994_at	348.3
211993_at	73.5
211992_at	242.7
211991_s_at	885.9
211990_at	2272.9
211989_at	180.9
211988_at	162.6
211987_at	241
211986_at	367.3
211985_s_at	163.2
211984_at	457.2
211983_x_at	7537.1
211982_x_at	1096.8
211981_at	12.1
211980_at	13.8
211979_at	124.4
211978_x_at	2066.3
211977_at	95.5
211976_at	245.9
211975_at	213.7
211974_x_at	1164.7
211973_at	72.6
211972_x_at	2570.6
211971_s_at	123.6
211970_x_at	6053.9
211969_at	547.1
211968_s_at	112.5
211967_at	388.2
211966_at	8.4
211965_at	294.3
211964_at	46.5
211963_s_at	1066.9
211962_s_at	436.9
211961_s_at	539.5
211960_s_at	241
211959_at	6.2
211958_at	62.5
211956_s_at	5475.9
211955_at	91
211954_s_at	73.7
211953_s_at	35.7
211952_at	10.5
211951_at	194.7
211950_at	200.8
211949_s_at	8.8
211948_x_at	651.7
211947_s_at	7.2
211946_s_at	785.3
211945_s_at	243.8
211944_at	48.9
211943_x_at	2741.9
211942_x_at	2283.7
211941_s_at	366.9
211940_x_at	13989
211939_x_at	1340.7
211938_at	365.4
211937_at	372.7
211936_at	298.8
211935_at	166.4
211934_x_at	205.4
211933_s_at	410.9
211932_at	142.8
211931_s_at	282
211930_at	82.2
211929_at	127
211928_at	105.3
211927_x_at	2838.1
211926_s_at	633
211925_s_at	13.1
211924_s_at	90.9
211923_s_at	45.9
211922_s_at	272.3
211921_x_at	652
211920_at	6.2
211919_s_at	949.8
211918_x_at	241.8
211917_s_at	38.6
211916_s_at	75.2
211915_s_at	6.5
211914_x_at	18.4
211913_s_at	18.2
211912_at	29.3
211911_x_at	5478.7
211910_at	38.6
211909_x_at	4.9
211908_x_at	14.9
211907_s_at	6.5
211906_s_at	20.7
211905_s_at	36.4
211904_x_at	23.3
211903_s_at	3.8
211902_x_at	822.5
211901_s_at	4.3
211900_x_at	44.7
211899_s_at	5.5
211898_s_at	6.5
211897_s_at	9
211896_s_at	53.1
211894_x_at	65.1
211893_x_at	92.7
211892_s_at	78
211891_s_at	66.6
211890_x_at	7.6
211889_x_at	146
211888_x_at	129
211887_x_at	17.7
211886_s_at	8
211885_x_at	18.2
211884_s_at	61.6
211883_x_at	129.8
211882_x_at	123.9
211881_x_at	37.1
211880_x_at	54.3
211879_x_at	22.1
211878_at	9.6
211877_s_at	9.9
211876_x_at	15.4
211875_x_at	6.5
211874_s_at	82
211873_s_at	6.3
211872_s_at	15.3
211871_x_at	57.3
211870_s_at	6.9
211869_at	7.6
211868_x_at	87.7
211867_s_at	54.7
211866_x_at	234.6
211865_s_at	14.5
211864_s_at	5.7
211863_x_at	66.5
211862_x_at	214
211861_x_at	5.8
211858_x_at	1386.3
211856_x_at	92.7
211855_s_at	12.4
211852_s_at	13.6
211851_x_at	37
211849_s_at	3.8
211848_s_at	5.8
211846_s_at	18
211845_at	6.9
211844_s_at	6.5
211843_x_at	13
211842_s_at	49.8
211841_s_at	25.3
211840_s_at	8.7
211839_s_at	22.2
211838_x_at	12.3
211837_s_at	23.5
211836_s_at	10.5
211835_at	5.8
211834_s_at	62.8
211833_s_at	3.1
211832_s_at	11.3
211831_s_at	13.5
211830_s_at	14.1
211829_s_at	4.9
211828_s_at	123.3
211827_s_at	1.4
211826_s_at	32.7
211825_s_at	142.3
211824_x_at	172.5
211823_s_at	10.7
211822_s_at	245
211821_x_at	59.8
211820_x_at	14.4
211819_s_at	88.8
211818_s_at	8.9
211817_s_at	19.6
211816_x_at	14.8
211815_s_at	175.3
211814_s_at	40.5
211813_x_at	79.5
211812_s_at	4
211811_s_at	3.6
211810_s_at	42.2
211809_x_at	77.2
211808_s_at	16.5
211807_x_at	134
211806_s_at	329
211805_s_at	7.1
211804_s_at	4.9
211803_at	54.3
211802_x_at	31.1
211801_x_at	88.3
211800_s_at	333
211799_x_at	1238.1
211798_x_at	51.2
211797_s_at	30.1
211796_s_at	863.7
211795_s_at	1048
211794_at	333.6
211793_s_at	25.3
211792_s_at	45.8
211791_s_at	10.1
211790_s_at	27
211789_s_at	3.2
211788_s_at	3.8
211787_s_at	1486.9
211786_at	62.8
211784_s_at	234.4
211783_s_at	129
211782_at	61.4
211781_x_at	487.7
211780_x_at	153.2
211779_x_at	165.5
211778_s_at	88.9
211776_s_at	79.9
211775_x_at	33.6
211774_s_at	83.8
211773_s_at	51.6
211772_x_at	13.8
211771_s_at	42.7
211769_x_at	226.8
211768_at	107.2
211767_at	55.5
211766_s_at	5.6
211765_x_at	1633.7
211764_s_at	222.2
211763_s_at	331.9
211762_s_at	104.5
211761_s_at	240
211760_s_at	10.6
211759_x_at	131.3
211758_x_at	144.1
211756_at	13
211755_s_at	473.8
211754_s_at	58.4
211753_s_at	76
211752_s_at	90.1
211751_at	22.3
211750_x_at	1522.2
211749_s_at	390.9
211748_x_at	112.3
211747_s_at	65.5
211746_x_at	422
211745_x_at	71792.3
211744_s_at	45.6
211743_s_at	6.4
211742_s_at	1642.3
211741_x_at	66.2
211740_at	18.6
211739_x_at	9.8
211738_x_at	72.9
211737_x_at	65.9
211736_at	8.7
211735_x_at	10.1
211734_s_at	112.8
211733_x_at	165
211732_x_at	33.4
211731_x_at	87.1
211730_s_at	97.4
211729_x_at	172.7
211728_s_at	11
211727_s_at	59.8
211726_s_at	131.9
211725_s_at	197.1
211724_x_at	72
211722_s_at	78.4
211721_s_at	42
211720_x_at	3600.3
211719_x_at	7.6
211718_at	15.2
211717_at	52
211716_x_at	186.3
211715_s_at	3.5
211714_x_at	238.8
211713_x_at	107.3
211712_s_at	11.6
211711_s_at	126.4
211710_x_at	1864.8
211709_s_at	18.3
211708_s_at	46.2
211707_s_at	61.9
211706_s_at	8.8
211705_s_at	65.3
211704_s_at	46
211703_s_at	85.9
211702_s_at	139.2
211701_s_at	61.9
211700_s_at	13.1
211699_x_at	67590.9
211698_at	18.7
211697_x_at	337.5
211696_x_at	60385.1
211695_x_at	30.8
211694_at	5
211693_at	70.6
211692_s_at	240.7
211691_x_at	174.2
211690_at	47.6
211689_s_at	3.8
211688_x_at	109
211687_x_at	94.1
211686_s_at	161.1
211685_s_at	71.9
211684_s_at	245.6
211682_x_at	5.4
211681_s_at	94.6
211680_at	2.9
211679_x_at	20.1
211678_s_at	162.8
211677_x_at	31.1
211676_s_at	353.4
211675_s_at	169.5
211674_x_at	5.7
211673_s_at	34.2
211672_s_at	133.9
211671_s_at	586.3
211670_x_at	11
211668_s_at	97.8
211667_x_at	77.5
211666_x_at	1318.2
211665_s_at	64.5
211663_x_at	45
211662_s_at	515.4
211661_x_at	544.5
211660_at	33.8
211659_at	9.4
211658_at	56.2
211657_at	108.6
211656_x_at	287.5
211655_at	21.3
211654_x_at	474.7
211653_x_at	66.4
211652_s_at	17.9
211651_s_at	2.2
211650_x_at	7.9
211649_x_at	58.9
211648_at	70.2
211647_x_at	87.8
211646_at	37.3
211645_x_at	67
211644_x_at	6.5
211643_x_at	13.9
211642_at	1.9
211641_x_at	67.1
211640_x_at	23.8
211639_x_at	5
211638_at	4
211637_x_at	5.1
211636_at	4.8
211635_x_at	21.2
211634_x_at	57.3
211633_x_at	37.6
211632_at	61.7
211631_x_at	3.9
211630_s_at	259.4
211628_x_at	5722.4
211627_x_at	5.1
211626_x_at	4.4
211625_s_at	7.1
211624_s_at	20.3
211623_s_at	271.7
211622_s_at	117.6
211621_at	33.2
211620_x_at	29
211619_s_at	27.1
211618_s_at	4.3
211617_at	10.8
211616_s_at	3.3
211615_s_at	108
211614_at	13.6
211613_s_at	29.9
211612_s_at	198.9
211611_s_at	5.5
211610_at	30.8
211609_x_at	422.9
211608_at	64.8
211607_x_at	25.4
211606_at	9.2
211605_s_at	23.5
211604_x_at	7.1
211603_s_at	50.5
211602_s_at	3.8
211601_at	2.7
211600_at	480.9
211599_x_at	160
211598_x_at	55.4
211597_s_at	157.4
211596_s_at	25.4
211595_s_at	130.2
211594_s_at	78.4
211593_s_at	115.9
211592_s_at	27
211591_s_at	12.6
211590_x_at	236.2
211589_at	128.9
211588_s_at	3.2
211587_x_at	64.9
211586_s_at	29.5
211585_at	29.5
211584_s_at	183.5
211583_x_at	91.4
211582_x_at	883.7
211581_x_at	527
211580_s_at	53.2
211579_at	8
211578_s_at	37.6
211577_s_at	48.5
211576_s_at	142.3
211575_s_at	33
211574_s_at	112.7
211573_x_at	68.5
211572_s_at	31
211571_s_at	148.5
211570_s_at	26.8
211569_s_at	4.8
211568_at	2
211567_at	34.2
211566_x_at	93.4
211565_at	2.4
211564_s_at	39.4
211563_s_at	77.7
211562_s_at	12.8
211561_x_at	140.5
211560_s_at	514.9
211559_s_at	67.6
211558_s_at	75.7
211557_x_at	15.2
211556_at	16.9
211555_s_at	36.7
211554_s_at	45.2
211553_x_at	27
211552_s_at	175.9
211551_at	111.1
211550_at	15.1
211549_s_at	10.9
211548_s_at	3.8
211547_s_at	6.2
211546_x_at	298.4
211545_at	81.6
211544_s_at	16.3
211543_s_at	64.3
211542_x_at	1650.5
211541_s_at	37.3
211540_s_at	7.7
211538_s_at	47.8
211537_x_at	53.8
211536_x_at	151.8
211535_s_at	9.4
211534_x_at	48.3
211533_at	16.2
211532_x_at	17.2
211531_x_at	88.4
211530_x_at	1083.3
211529_x_at	3130.4
211528_x_at	2917.8
211527_x_at	8.7
211526_s_at	11.1
211525_s_at	29.7
211524_at	12.8
211523_at	22.4
211522_s_at	6.6
211521_s_at	88.8
211520_s_at	8.1
211519_s_at	108.5
211518_s_at	6
211517_s_at	4
211516_at	17.1
211515_s_at	7.9
211514_at	8.4
211513_s_at	68.3
211512_s_at	112.2
211510_s_at	74.3
211509_s_at	712.3
211508_s_at	6.7
211507_s_at	20.1
211506_s_at	9
211505_s_at	94.2
211504_x_at	118.7
211503_s_at	139.6
211502_s_at	12.7
211501_s_at	108.6
211500_at	17.7
211499_s_at	121
211498_s_at	22.2
211497_x_at	85.8
211496_s_at	2.9
211495_x_at	91.2
211494_s_at	124
211493_x_at	30.1
211492_s_at	21.9
211491_at	6.6
211490_at	8.6
211489_at	61.8
211488_s_at	8.2
211487_x_at	452.4
211486_s_at	13.5
211485_s_at	14.8
211484_s_at	10.6
211483_x_at	17
211481_at	11.6
211480_s_at	52.6
211479_s_at	7.3
211478_s_at	51.6
211476_at	67.2
211475_s_at	1240.7
211474_s_at	226.8
211473_s_at	5.3
211472_at	25.8
211471_s_at	115.7
211470_s_at	3.4
211469_s_at	18.5
211468_s_at	10.3
211467_s_at	26.7
211466_at	3.7
211465_x_at	199.5
211464_x_at	80.9
211463_at	12.1
211462_s_at	5.6
211461_at	14.2
211460_at	55.1
211459_at	29.7
211458_s_at	149.1
211457_at	65.5
211456_x_at	234.7
211455_at	53.4
211454_x_at	653.7
211453_s_at	7.5
211452_x_at	1868.4
211451_s_at	51.7
211450_s_at	7.2
211449_at	22.1
211448_s_at	4.6
211447_s_at	4.9
211446_at	17.3
211445_x_at	465.7
211444_at	12
211442_x_at	50.2
211441_x_at	12.3
211440_x_at	90.2
211439_at	133
211438_at	9.4
211437_at	1.2
211436_at	37.5
211435_at	39.5
211434_s_at	46
211433_x_at	344.8
211432_s_at	74.8
211431_s_at	2.6
211430_s_at	180.5
211429_s_at	2353.5
211428_at	57.1
211427_s_at	31.9
211426_x_at	143.3
211425_x_at	58.3
211424_x_at	26.1
211423_s_at	91.2
211422_at	2.5
211421_s_at	5.5
211419_s_at	12.9
211417_x_at	176.1
211416_x_at	92.1
211414_at	31.7
211413_s_at	14
211412_at	4.2
211411_at	3.1
211410_x_at	169.6
211407_at	101.4
211406_at	61.1
211405_x_at	160.5
211404_s_at	342.2
211403_x_at	33.3
211402_x_at	20.7
211401_s_at	4.3
211400_at	12.5
211399_at	19.9
211398_at	95.8
211397_x_at	35.6
211396_at	115.4
211395_x_at	779.7
211393_at	37.6
211392_s_at	90
211391_s_at	100
211390_at	10.2
211389_x_at	23.8
211388_s_at	77.4
211387_x_at	81.5
211386_at	38.8
211385_x_at	238.9
211384_s_at	4.9
211383_s_at	247.9
211382_s_at	15.6
211381_x_at	12.7
211380_s_at	19.8
211379_x_at	39.1
211378_x_at	1881.8
211377_x_at	14.1
211376_s_at	95.3
211375_s_at	35.1
211374_x_at	27.9
211373_s_at	15
211372_s_at	245.2
211371_at	41.2
211370_s_at	104.3
211369_at	21.6
211368_s_at	254.2
211367_s_at	176.4
211366_x_at	689.8
211365_s_at	6.2
211364_at	214.7
211363_s_at	3.1
211362_s_at	57.4
211361_s_at	5.9
211360_s_at	11.1
211359_s_at	64.7
211358_s_at	59.1
211357_s_at	16.3
211356_x_at	2.8
211355_x_at	13.3
211354_s_at	7.2
211353_at	54.2
211352_s_at	55
211351_at	1.8
211350_s_at	14.2
211349_at	82.4
211348_s_at	29.5
211347_at	11.3
211345_x_at	1887.6
211343_s_at	40.4
211342_x_at	59.5
211341_at	12.8
211340_s_at	61.5
211339_s_at	377.2
211338_at	2.2
211337_s_at	111.5
211336_x_at	149.4
211334_at	24.1
211333_s_at	104.5
211332_x_at	91.5
211331_x_at	8.2
211330_s_at	28.2
211329_x_at	106.1
211328_x_at	195.2
211327_x_at	71.8
211326_x_at	66.2
211325_x_at	124.8
211324_s_at	7.7
211323_s_at	11.2
211322_s_at	44
211320_s_at	38.3
211319_at	7.7
211318_s_at	279.7
211317_s_at	199.8
211316_x_at	474.6
211315_s_at	8.2
211314_at	3.7
211313_s_at	22.6
211312_s_at	10.4
211310_at	4.1
211307_s_at	5.8
211306_s_at	10
211305_x_at	37.7
211304_x_at	73.7
211303_x_at	42.4
211302_s_at	137.7
211301_at	36.4
211300_s_at	8.6
211299_s_at	36.2
211298_s_at	32.7
211297_s_at	6.3
211296_x_at	9112.7
211295_x_at	249.8
211289_x_at	151.5
211287_x_at	240
211286_x_at	118.1
211285_s_at	154.2
211284_s_at	62
211282_x_at	92.2
211280_s_at	6.9
211279_at	6.6
211277_x_at	121.8
211276_at	39.5
211275_s_at	256.6
211274_at	65.7
211273_s_at	4
211272_s_at	59
211271_x_at	389.4
211270_x_at	426.4
211269_s_at	13.3
211267_at	23.6
211266_s_at	114.7
211265_at	4.2
211264_at	4.9
211263_s_at	58.1
211262_at	114.7
211261_at	191.6
211260_at	281.6
211259_s_at	125.3
211258_s_at	204.7
211257_x_at	71.7
211256_x_at	102.2
211255_x_at	47.5
211254_x_at	156.2
211253_x_at	89.4
211252_x_at	211.5
211251_x_at	91.1
211250_s_at	95
211249_at	38.2
211248_s_at	28.3
211245_x_at	59.5
211242_x_at	20.6
211241_at	53.7
211240_x_at	85.3
211239_s_at	65
211238_at	8.7
211237_s_at	6.2
211235_s_at	22.5
211234_x_at	31
211233_x_at	7
211232_x_at	15.4
211231_x_at	174.7
211230_s_at	141.4
211228_s_at	74.4
211227_s_at	29.2
211226_at	25.4
211225_at	7.6
211224_s_at	16.8
211223_at	61.4
211222_s_at	91.2
211221_at	9.3
211220_s_at	25.1
211219_s_at	11.6
211218_at	30
211217_s_at	23.8
211215_x_at	19
211214_s_at	33.5
211213_at	1.1
211212_s_at	6.5
211211_x_at	14.7
211210_x_at	92.5
211209_x_at	58.2
211208_s_at	73.3
211207_s_at	77.8
211205_x_at	101.7
211204_at	89.9
211203_s_at	34.2
211202_s_at	120
211201_at	5.7
211200_s_at	7.6
211199_s_at	7.3
211198_s_at	26.3
211197_s_at	17
211196_at	48.3
211195_s_at	18.5
211194_s_at	2.8
211193_at	106
211192_s_at	39.1
211191_at	29.3
211190_x_at	151.5
211189_x_at	150.3
211188_at	24.8
211187_at	3.5
211186_s_at	25.7
211185_s_at	815.5
211184_s_at	29.3
211182_x_at	84.4
211181_x_at	19.4
211180_x_at	106.9
211179_at	2.5
211178_s_at	187.8
211177_s_at	70.9
211176_s_at	21.1
211175_at	3.4
211174_s_at	32.2
211173_at	41
211172_x_at	82.4
211171_s_at	42.4
211170_s_at	38.9
211169_s_at	2
211168_s_at	163.3
211167_s_at	7.4
211166_at	30.6
211165_x_at	6.2
211164_at	2.6
211163_s_at	538.9
211162_x_at	11.8
211161_s_at	16.3
211160_x_at	203.7
211159_s_at	156.6
211157_at	78.7
211156_at	52.7
211155_s_at	7
211154_at	14.1
211153_s_at	86.2
211152_s_at	65.4
211151_x_at	3.3
211150_s_at	12.6
211149_at	31.9
211148_s_at	8.3
211147_s_at	4.6
211146_at	13.2
211145_x_at	5.1
211144_x_at	574.2
211143_x_at	49
211142_x_at	7.1
211141_s_at	3.4
211140_s_at	40.3
211139_s_at	198.8
211138_s_at	17.7
211137_s_at	43.6
211136_s_at	12.4
211135_x_at	133
211133_x_at	206.6
211132_at	35.7
211131_s_at	9.4
211130_x_at	53.4
211129_x_at	56
211128_at	44.4
211127_x_at	48.4
211126_s_at	18
211125_x_at	11.7
211124_s_at	6.5
211123_at	136.5
211122_s_at	5.5
211121_s_at	27.5
211120_x_at	63.2
211119_at	1.8
211118_x_at	69.6
211117_x_at	59.7
211116_at	15.7
211115_x_at	169.8
211114_x_at	70.7
211113_s_at	67.4
211112_at	103.3
211111_at	13.7
211110_s_at	84.2
211109_at	47.9
211108_s_at	5.3
211107_s_at	162.7
211106_at	36.8
211105_s_at	147
211104_s_at	9
211103_at	5
211102_s_at	61.2
211101_x_at	287.5
211100_x_at	225
211099_s_at	3.1
211098_x_at	13.8
211097_s_at	22
211096_at	72.4
211095_at	50.6
211094_s_at	4.3
211093_at	1.7
211092_s_at	6.3
211091_s_at	2.5
211090_s_at	53.1
211089_s_at	32
211088_s_at	2.2
211087_x_at	10.4
211086_x_at	3.7
211085_s_at	67.8
211084_x_at	28.7
211083_s_at	2.4
211082_x_at	41.8
211081_s_at	37.7
211080_s_at	10.4
211079_s_at	26.7
211078_s_at	7.2
211077_s_at	39.1
211076_x_at	62.2
211075_s_at	283.1
211074_at	184.2
211073_x_at	2902.7
211072_x_at	2126.5
211071_s_at	138.9
211070_x_at	59
211069_s_at	254.6
211068_x_at	541.5
211067_s_at	84.8
211066_x_at	100.9
211065_x_at	211.1
211064_at	13.7
211063_s_at	72.9
211062_s_at	107.7
211061_s_at	160.7
211060_x_at	135.4
211059_s_at	129.6
211058_x_at	2219.6
211057_at	8.4
211056_s_at	50.7
211055_s_at	10.5
211054_at	24.4
211053_at	7.6
211052_s_at	14
211051_s_at	5.8
211050_x_at	48.8
211049_at	7.5
211048_s_at	193.1
211047_x_at	536.8
211046_at	3.8
211045_s_at	10.8
211044_at	4.1
211043_s_at	89.4
211042_x_at	111.2
211040_x_at	791.3
211039_at	11.3
211038_s_at	193
211037_s_at	34.5
211036_x_at	614.5
211034_s_at	73.8
211033_s_at	15
211032_at	2.7
211031_s_at	27.8
211030_s_at	3.4
211029_x_at	4.8
211028_s_at	29.9
211027_s_at	2.7
211026_s_at	176.5
211025_x_at	124.8
211024_s_at	31.1
211023_at	159.2
211022_s_at	5.5
