ID_REF	pre_1_VALUE
219427_at	43.2
219426_at	29.1
219425_at	80.8
219424_at	3.4
219423_x_at	92.4
219422_at	10.2
219421_at	46.5
219420_s_at	73.7
219419_at	38
219418_at	20.7
219417_s_at	47.9
219416_at	19.9
219415_at	2.9
219414_at	83.3
219413_at	100.7
219412_at	4.4
219411_at	3.1
219410_at	38.9
219409_at	113.8
219408_at	3.6
219407_s_at	13.3
219406_at	54.4
219405_at	45.8
219404_at	80.3
219403_s_at	128.6
219402_s_at	196.9
219401_at	16.4
219400_at	37.4
219399_at	38.8
219398_at	113
219397_at	165.6
219396_s_at	68.6
219395_at	50.8
219394_at	197.1
219393_s_at	9.4
219392_x_at	255.4
219391_at	18.4
219390_at	69.1
219389_at	44.2
219388_at	28.2
219387_at	13.8
219386_s_at	6.4
219385_at	178
219384_s_at	156.9
219383_at	89.9
219382_at	175.9
219381_at	4.6
219380_x_at	25
219379_x_at	13.6
219378_at	90.7
219377_at	2.3
219376_at	40.1
219375_at	137.1
219374_s_at	42.7
219373_at	17.3
219372_at	8.8
219371_s_at	1184.1
219370_at	42.2
219369_s_at	10.8
219368_at	32.3
219367_s_at	119
219366_at	44.6
219365_s_at	97
219364_at	5.7
219363_s_at	14.7
219362_at	62.4
219361_s_at	22.7
219360_s_at	3.8
219359_at	82.7
219358_s_at	75.9
219357_at	54.1
219356_s_at	115.1
219355_at	2.4
219354_at	51.1
219353_at	27
219352_at	17.4
219351_at	202.3
219350_s_at	300.5
219349_s_at	4.5
219348_at	33.7
219347_at	81.3
219346_at	31.8
219345_at	35
219344_at	59.6
219343_at	55.7
219342_at	33.7
219341_at	33.1
219340_s_at	82.5
219339_s_at	19.3
219338_s_at	59.3
219337_at	59.9
219336_s_at	70.7
219335_at	74.1
219334_s_at	5.9
219333_s_at	20.1
219332_at	47.8
219331_s_at	41.4
219330_at	45.8
219329_s_at	245
219328_at	21.9
219327_s_at	50.5
219326_s_at	54.5
219325_s_at	48.3
219324_at	30
219323_s_at	22.9
219322_s_at	51.3
219321_at	27.1
219320_at	30.6
219319_at	20.9
219318_x_at	53.9
219317_at	5.1
219316_s_at	23.1
219315_s_at	184.5
219314_s_at	134.4
219313_at	76.2
219312_s_at	13.1
219311_at	3.4
219310_at	31.8
219309_at	7.5
219308_s_at	11.1
219307_at	28
219306_at	5.4
219305_x_at	60.8
219304_s_at	98.6
219303_at	134.7
219302_s_at	28.3
219301_s_at	15.5
219300_s_at	37
219299_at	149
219298_at	138.5
219297_at	40.9
219296_at	54.5
219295_s_at	2.8
219294_at	31.9
219293_s_at	170.2
219292_at	69.1
219291_at	35.1
219290_x_at	204.8
219289_at	30.4
219288_at	43.9
219287_at	105.3
219286_s_at	106.1
219285_s_at	9.5
219284_at	240.1
219283_at	50.8
219282_s_at	94.9
219281_at	206.5
219280_at	18
219279_at	78.1
219278_at	27.9
219277_s_at	9.1
219276_x_at	67.6
219275_at	3.8
219274_at	8.9
219273_at	10
219272_at	55.8
219271_at	19.9
219270_at	27.6
219269_at	285.1
219268_at	80.6
219267_at	120
219266_at	55.5
219265_at	29.3
219264_s_at	3.2
219263_at	49.7
219262_at	10.3
219261_at	32.4
219260_s_at	37
219259_at	237.1
219258_at	11.8
219257_s_at	72.6
219256_s_at	223.9
219255_x_at	29.5
219254_at	5.4
219253_at	9.6
219252_s_at	30
219251_s_at	13.5
219250_s_at	81.9
219249_s_at	15.8
219248_at	51
219247_s_at	24.8
219246_s_at	81.4
219245_s_at	122.3
219244_s_at	96.2
219243_at	885.5
219242_at	224.8
219241_x_at	84.9
219240_s_at	13.1
219239_s_at	77.4
219238_at	469.8
219237_s_at	78.6
219236_at	158.5
219235_s_at	76.6
219234_x_at	9.9
219233_s_at	11.9
219232_s_at	4.4
219231_at	73.8
219230_at	2.2
219229_at	409.3
219228_at	102.8
219227_at	179.8
219226_at	89.6
219225_at	21.8
219224_x_at	202.3
219223_at	125.1
219222_at	96.1
219221_at	44.8
219220_x_at	73.4
219219_at	61.7
219218_at	7.7
219217_at	69.5
219216_at	3
219215_s_at	59.6
219214_s_at	103
219213_at	65.3
219212_at	35.8
219211_at	7.6
219210_s_at	17
219209_at	34.8
219208_at	23.5
219207_at	27.9
219206_x_at	593.1
219205_at	101
219204_s_at	16.7
219203_at	54.5
219202_at	60.5
219201_s_at	1.3
219200_at	50
219199_at	29
219198_at	104.9
219197_s_at	8.7
219196_at	2
219195_at	3.1
219194_at	41.7
219193_at	42.2
219192_at	77
219191_s_at	383.5
219190_s_at	124.7
219189_at	5.1
219188_s_at	3.8
219187_at	23
219186_at	175.4
219185_at	33.5
219184_x_at	82.3
219183_s_at	337.8
219182_at	49.4
219181_at	19.1
219180_s_at	123.7
219179_at	29.4
219178_at	51.1
219177_at	34.4
219176_at	84.9
219175_s_at	119.8
219174_at	1.7
219173_at	17.7
219172_at	12.6
219171_s_at	11.7
219170_at	7.8
219169_s_at	67.2
219168_s_at	108
219167_at	9.5
219166_at	43.9
219165_at	169.8
219164_s_at	23.7
219163_at	147.4
219162_s_at	31.1
219161_s_at	461.2
219160_s_at	21.2
219159_s_at	12.1
219158_s_at	28.9
219157_at	168.3
219156_at	41.6
219155_at	217.5
219154_at	59
219153_s_at	28.3
219152_at	2.4
219151_s_at	63.9
219150_s_at	13.2
219149_x_at	118.1
219148_at	6.7
219147_s_at	93.9
219146_at	14
219145_at	11.1
219144_at	23.4
219143_s_at	56.1
219142_at	39.1
219141_s_at	41.4
219140_s_at	6.3
219139_s_at	25.9
219138_at	128.1
219137_s_at	134
219136_s_at	6.7
219135_s_at	9.1
219134_at	29.8
219133_at	45
219132_at	141.4
219131_at	55.7
219130_at	53.9
219129_s_at	45.9
219128_at	39.1
219127_at	26.8
219126_at	146.5
219125_s_at	165.4
219124_at	85.8
219123_at	70.1
219122_s_at	81.4
219121_s_at	63.4
219120_at	21.2
219119_at	62.5
219118_at	64.8
219117_s_at	62
219116_s_at	67.5
219115_s_at	2.3
219114_at	11.3
219113_x_at	96.6
219112_at	261.8
219111_s_at	113.9
219110_at	51.3
219109_at	14.5
219108_x_at	30
219107_at	31.9
219106_s_at	5.1
219105_x_at	73
219104_at	102.7
219103_at	14.3
219102_at	5.8
219101_x_at	12.8
219100_at	54.5
219099_at	40.5
219098_at	64.3
219097_x_at	169.7
219096_at	61.8
219095_at	87.3
219094_at	8.4
219093_at	80.8
219092_s_at	78.7
219091_s_at	54.7
219090_at	24.8
219089_s_at	158.1
219088_s_at	12.1
219087_at	17.4
219086_at	117.8
219085_s_at	48.4
219084_at	45.3
219083_at	41.3
219082_at	60.9
219081_at	96.5
219080_s_at	89.3
219079_at	272
219078_at	74.1
219077_s_at	41.7
219076_s_at	60.4
219075_at	11.7
219074_at	77.4
219073_s_at	7.2
219072_at	72.3
219071_x_at	144.1
219070_s_at	52.8
219069_at	132.7
219068_x_at	43.9
219067_s_at	76.5
219066_at	88.7
219065_s_at	240.7
219064_at	36.7
219063_at	11.9
219062_s_at	101.5
219061_s_at	26
219060_at	10
219059_s_at	3.8
219058_x_at	35.4
219057_at	26.6
219056_at	73.8
219055_at	129.9
219054_at	35.1
219053_s_at	223.3
219052_at	63.5
219051_x_at	13
219050_s_at	27.7
219049_at	65.4
219048_at	2.6
219047_s_at	10.6
219046_s_at	114.5
219045_at	345.4
219044_at	12.1
219043_s_at	87.3
219042_at	9.3
219041_s_at	260.6
219040_at	39.6
219039_at	33.1
219038_at	35.3
219037_at	43.3
219036_at	33.3
219035_s_at	318
219034_at	96
219033_at	339.1
219032_x_at	89.8
219031_s_at	6.3
219030_at	7.2
219029_at	30.3
219028_at	39.2
219027_s_at	138.5
219026_s_at	9.7
219025_at	9.5
219024_at	40.6
219023_at	35.7
219022_at	67.9
219021_at	56.6
219020_at	104.5
219019_at	57.1
219018_s_at	12.7
219017_at	14.6
219016_at	147.9
219015_s_at	37
219014_at	658.2
219013_at	42.9
219012_s_at	58.1
219011_at	11.7
219010_at	51.9
219009_at	35.5
219008_at	33.2
219007_at	96.6
219006_at	38.8
219005_at	10.9
219004_s_at	22.3
219003_s_at	1
219002_at	54.5
219001_s_at	106.8
219000_s_at	16.9
218999_at	376.5
218998_at	113.8
218997_at	72.2
218996_at	24.8
218995_s_at	10.5
218994_s_at	25.3
218993_at	63.5
218992_at	107.6
218991_at	14.9
218990_s_at	16.2
218989_x_at	56.2
218988_at	76.5
218987_at	202.8
218986_s_at	80.7
218985_at	16.5
218984_at	84.6
218983_at	116
218982_s_at	37.6
218981_at	2.8
218980_at	5.1
218979_at	105.6
218978_s_at	180.4
218977_s_at	12.4
218976_at	14.3
218975_at	62.9
218974_at	35.4
218973_at	81.5
218972_at	129.6
218971_s_at	42
218970_s_at	118.4
218969_at	128.6
218968_s_at	93.8
218967_s_at	33.1
218966_at	126.2
218965_s_at	88.3
218964_at	19.2
218963_s_at	173.4
218962_s_at	37.5
218961_s_at	93.3
218960_at	10.7
218959_at	51.2
218958_at	56
218957_s_at	14.2
218956_s_at	80.6
218955_at	191.4
218954_s_at	9
218953_s_at	106.7
218952_at	24.7
218951_s_at	63.3
218950_at	283.7
218949_s_at	44.2
218948_at	82
218947_s_at	54.9
218946_at	62
218945_at	89
218944_at	5.4
218943_s_at	95.6
218942_at	182.4
218941_at	188.9
218940_at	80.1
218939_at	17
218938_at	6
218937_at	121.7
218936_s_at	45.6
218935_at	115.3
218934_s_at	3.4
218933_at	12.3
218932_at	48.5
218931_at	4.6
218930_s_at	43.8
218929_at	84.3
218928_s_at	18.7
218927_s_at	72.8
218926_at	5
218925_s_at	2.5
218924_s_at	302.4
218923_at	249.6
218922_s_at	28.2
218921_at	46.7
218920_at	341.2
218919_at	24.6
218918_at	52.7
218917_s_at	444.9
218916_at	22.7
218915_at	111.2
218914_at	59.7
218913_s_at	157.7
218912_at	249
218911_at	15.6
218910_at	20.2
218909_at	37.5
218908_at	3.3
218907_s_at	66.9
218906_x_at	5.7
218905_at	236.6
218904_s_at	19.9
218903_s_at	43.3
218902_at	202.1
218901_at	43.3
218900_at	30.6
218899_s_at	12.8
218898_at	75.1
218897_at	5.4
218896_s_at	91
218895_at	143.9
218894_s_at	8.9
218893_at	27
218892_at	7.9
218891_at	22.2
218890_x_at	4.8
218889_at	55.4
218888_s_at	33.3
218887_at	86.6
218886_at	4.4
218885_s_at	43.8
218884_s_at	25
218883_s_at	32.1
218882_s_at	69.8
218881_s_at	23
218880_at	62.9
218879_s_at	69.6
218878_s_at	94.7
218877_s_at	26.7
218876_at	9.8
218875_s_at	28.1
218874_s_at	71.9
218873_at	124
218872_at	288.1
218871_x_at	146.1
218870_at	395.9
218869_at	69.3
218868_at	16.2
218867_s_at	132.5
218866_s_at	91
218865_at	56.5
218864_at	81.1
218863_s_at	11.7
218862_at	139.2
218861_at	6.4
218860_at	9
218859_s_at	23.7
218858_at	56
218857_s_at	94.6
218856_at	54.5
218855_at	3.9
218854_at	147.6
218853_s_at	105.6
218852_at	197.7
218851_s_at	36.5
218850_s_at	103.4
218849_s_at	94.9
218848_at	47.8
218847_at	155.9
218846_at	128.5
218845_at	262.9
218844_at	10.5
218843_at	15.2
218842_at	74.3
218841_at	85.7
218840_s_at	48.3
218839_at	10.9
218838_s_at	107.7
218837_s_at	64.9
218836_at	114.7
218835_at	4.8
218834_s_at	56.1
218833_at	62.2
218832_x_at	13.8
218831_s_at	155.7
218830_at	21.8
218829_s_at	48.9
218828_at	63.9
218827_s_at	31.7
218826_at	64.3
218825_at	20.3
218824_at	64.8
218823_s_at	51.4
218822_s_at	88.4
218821_at	148
218820_at	63.7
218819_at	81.8
218818_at	86.3
218817_at	37.7
218816_at	2.8
218815_s_at	78.7
218814_s_at	48.8
218813_s_at	4.3
218812_s_at	62
218811_at	11
218810_at	70.3
218809_at	455.9
218808_at	9.2
218807_at	187
218806_s_at	66.8
218805_at	536.4
218804_at	7
218803_at	409.8
218802_at	168.2
218801_at	43.3
218800_at	11.5
218799_at	31.1
218798_at	6
218797_s_at	290.9
218796_at	15
218795_at	16.1
218794_s_at	182.5
218793_s_at	17.1
218792_s_at	56.3
218791_s_at	96.2
218790_s_at	32.7
218789_s_at	84.2
218788_s_at	60.8
218787_x_at	22.4
218786_at	104.7
218785_s_at	28.9
218784_s_at	15
218783_at	25.6
218782_s_at	29.5
218781_at	43.6
218780_at	47.3
218779_x_at	5.1
218778_x_at	7.1
218777_at	154.2
218776_s_at	77.8
218775_s_at	12.8
218774_at	13
218773_s_at	279
218772_x_at	16.1
218771_at	281.9
218770_s_at	11.3
218769_s_at	97.7
218768_at	109.9
218767_at	28.1
218766_s_at	28
218765_at	75.7
218764_at	160.9
218763_at	142.2
218762_at	40.7
218761_at	263.9
218760_at	91.3
218759_at	6.5
218758_s_at	16.4
218757_s_at	58.2
218756_s_at	7.1
218755_at	3.6
218754_at	226.6
218753_at	363.3
218752_at	8.9
218751_s_at	90.4
218750_at	145.5
218749_s_at	32.6
218748_s_at	6.3
218747_s_at	109.2
218746_at	104.3
218745_x_at	5.3
218744_s_at	6.5
218743_at	8.9
218742_at	72
218741_at	16
218740_s_at	568.9
218739_at	336.8
218738_s_at	142.4
218737_at	36.6
218736_s_at	22.2
218735_s_at	73.9
218734_at	105
218733_at	111.2
218732_at	96.7
218731_s_at	8.5
218730_s_at	1.6
218729_at	64.3
218728_s_at	54.4
218727_at	20.5
218726_at	10.3
218725_at	64.4
218724_s_at	53.4
218723_s_at	61.5
218722_s_at	82.5
218721_s_at	41.9
218720_x_at	102.1
218719_s_at	6.1
218718_at	96
218717_s_at	11.3
218716_x_at	135.9
218715_at	169.4
218714_at	66.3
218713_at	56
218712_at	25.2
218711_s_at	77.4
218710_at	75.7
218709_s_at	221.7
218708_at	94.7
218707_at	13
218706_s_at	2.2
218705_s_at	7.6
218704_at	15
218703_at	76.6
218702_at	31.9
218701_at	24.4
218700_s_at	87.5
218699_at	140.6
218698_at	38.4
218697_at	166.2
218696_at	44.7
218695_at	15.5
218694_at	40.7
218693_at	32.7
218692_at	37.3
218691_s_at	35.6
218690_at	60.9
218689_at	9.4
218688_at	4.5
218687_s_at	61.9
218686_s_at	25.1
218685_s_at	49
218684_at	228.9
218683_at	42.8
218682_s_at	128.8
218681_s_at	51.6
218680_x_at	91.4
218679_s_at	187.2
218678_at	49.6
218677_at	75.4
218676_s_at	101.2
218675_at	10.4
218674_at	21.7
218673_s_at	88.6
218672_at	314.6
218671_s_at	105.2
218670_at	35.9
218669_at	121.2
218668_s_at	156
218667_at	115.9
218666_s_at	25.3
218665_at	107.9
218664_at	8.5
218663_at	3.3
218662_s_at	40.4
218661_at	40.2
218660_at	591.5
218659_at	539.7
218658_s_at	98.1
218657_at	4.7
218656_s_at	2.7
218655_s_at	148.3
218654_s_at	7.9
218653_at	116.3
218652_s_at	237.1
218651_s_at	16.2
218650_at	89
218649_x_at	54.7
218648_at	308.2
218647_s_at	44.2
218646_at	46.5
218645_at	13
218644_at	226.6
218643_s_at	27.6
218642_s_at	71
218641_at	53.3
218640_s_at	138.5
218639_s_at	15
218638_s_at	147.9
218637_at	38.3
218636_s_at	100.2
218634_at	87.8
218633_x_at	177.7
218632_at	74.4
218631_at	127.8
218630_at	51.2
218629_at	35.2
218628_at	47.5
218627_at	125
218626_at	79.3
218625_at	30.3
218624_s_at	100.7
218623_at	8.7
218622_at	112.4
218621_at	20.7
218620_s_at	11.7
218619_s_at	126.2
218618_s_at	513.1
218617_at	74
218616_at	74.9
218615_s_at	56.4
218614_at	1036.4
218613_at	11.9
218612_s_at	89.6
218611_at	211.2
218610_s_at	248.3
218609_s_at	14
218608_at	6.4
218607_s_at	69.4
218606_at	1366.9
218605_at	59
218604_at	99.9
218603_at	491.6
218602_s_at	2.4
218601_at	12
218600_at	55.8
218599_at	97
218598_at	45.7
218597_s_at	103
218596_at	17.4
218595_s_at	225.1
218594_at	148
218593_at	71.6
218592_s_at	111.7
218591_s_at	24.9
218590_at	37.7
218589_at	137.1
218588_s_at	89.9
218587_s_at	12.6
218586_at	61.4
218585_s_at	5.6
218584_at	127.1
218583_s_at	142.6
218582_at	108.8
218581_at	315.1
218580_x_at	225.4
218579_s_at	5.2
218578_at	102.2
218577_at	22.7
218576_s_at	55.2
218575_at	124.7
218574_s_at	73.7
218573_at	92.3
218572_at	88.7
218571_s_at	200.2
218570_at	44.3
218569_s_at	15.1
218568_at	25.9
218567_x_at	24.5
218566_s_at	86.9
218565_at	36.4
218564_at	70.7
218563_at	311.1
218562_s_at	39.3
218561_s_at	89.6
218560_s_at	9.6
218559_s_at	401.5
218558_s_at	25.4
218557_at	64.1
218556_at	222.9
218555_at	38.1
218554_s_at	135.7
218553_s_at	51.2
218552_at	193.9
218551_at	166.2
218550_s_at	10.8
218549_s_at	65.4
218548_x_at	15.3
218547_at	74
218546_at	63.5
218545_at	41.1
218544_s_at	135.3
218543_s_at	293.9
218542_at	2.6
218541_s_at	1.3
218540_at	113.9
218539_at	266.7
218538_s_at	45.7
218537_at	17.2
218536_at	70.7
218535_s_at	59.3
218534_s_at	59.3
218533_s_at	54.9
218532_s_at	30.6
218531_at	80.1
218530_at	115.5
218529_at	29.4
218528_s_at	217.7
218527_at	108.9
218526_s_at	38.4
218525_s_at	61.2
218524_at	50.2
218523_at	16.3
218522_s_at	56.5
218521_s_at	42.3
218520_at	218.8
218519_at	69.4
218518_at	87.3
218517_at	210.5
218516_s_at	4.5
218515_at	87.4
218514_at	148.4
218513_at	34.9
218512_at	140.3
218511_s_at	183.8
218510_x_at	9.4
218509_at	196.3
218508_at	158.2
218507_at	86.2
218506_x_at	170.6
218505_at	47
218504_at	42.8
218503_at	8.8
218502_s_at	111
218501_at	148.8
218500_at	7
218499_at	158.2
218498_s_at	3.2
218497_s_at	172.1
218496_at	105.9
218495_at	155.5
218494_s_at	10.7
218493_at	29.2
218492_s_at	72.5
218491_s_at	115.1
218490_s_at	21.4
218489_s_at	16.7
218488_at	29.1
218487_at	76.5
218486_at	89
218485_s_at	130
218484_at	39.6
218483_s_at	135
218482_at	30.9
218481_at	22.7
218480_at	8.4
218479_s_at	27.3
218478_s_at	109.4
218477_at	90.8
218476_at	31
218475_at	6.5
218474_s_at	70.6
218473_s_at	252.7
218472_s_at	58.5
218471_s_at	81.4
218470_at	6.4
218469_at	32.1
218468_s_at	1.1
218467_at	364.1
218466_at	104.1
218465_at	67.5
218464_s_at	170.2
218463_s_at	123.1
218462_at	187.5
218461_at	77.3
218460_at	125.4
218459_at	32.1
218458_at	148.5
218457_s_at	76.4
218456_at	137.1
218455_at	118.6
218454_at	1555.7
218453_s_at	143.8
218452_at	49.8
218451_at	18.6
218450_at	315.1
218449_at	35.8
218448_at	413.5
218447_at	88.7
218446_s_at	22.6
218445_at	28.4
218444_at	7.3
218443_s_at	94.9
218442_at	32.2
218441_s_at	34.4
218440_at	83.4
218439_s_at	19.5
218438_s_at	96.4
218437_s_at	8.8
218436_at	6
218435_at	14.5
218434_s_at	66.6
218433_at	55.4
218432_at	6.3
218431_at	148.5
218430_s_at	19.1
218429_s_at	258.7
218428_s_at	61.3
218427_at	49.4
218426_s_at	147
218425_at	123.6
218424_s_at	93.6
218423_x_at	91.4
218422_s_at	151.7
218421_at	309.1
218420_s_at	36.8
218419_s_at	76.9
218418_s_at	47.2
218417_s_at	87
218416_s_at	11.5
218415_at	15
218414_s_at	398.9
218413_s_at	4.7
218412_s_at	12.5
218411_s_at	32.3
218410_s_at	10.5
218409_s_at	10.3
218408_at	4.2
218407_x_at	196.6
218406_x_at	97.4
218405_at	140.5
218404_at	344.6
218403_at	116.2
218402_s_at	5.4
218401_s_at	133
218400_at	234.5
218399_s_at	112
218398_at	120.3
218397_at	22.3
218396_at	237.2
218395_at	6.5
218394_at	285.5
218393_s_at	28.1
218392_x_at	83.7
218391_at	151.1
218390_s_at	6.4
218389_s_at	423
218388_at	187.1
218387_s_at	179
218386_x_at	100.1
218385_at	107
218384_at	78.2
218383_at	228.7
218382_s_at	5
218381_s_at	77.1
218380_at	215.2
218379_at	101.8
218378_s_at	66.1
218377_s_at	15.4
218376_s_at	155.6
218375_at	96.9
218374_s_at	94.4
218373_at	39.7
218372_at	70
218371_s_at	131.3
218370_s_at	87.1
218369_s_at	4.7
218368_s_at	31.6
218367_x_at	63.3
218366_x_at	109.8
218365_s_at	15
218364_at	81.7
218363_at	89.5
218362_s_at	34
218361_at	6.6
218360_at	35.3
218359_at	148.7
218358_at	102.4
218357_s_at	127.7
218356_at	86.3
218355_at	18.9
218354_at	87.5
218353_at	37.1
218352_at	54.2
218351_at	53.6
218350_s_at	64.2
218349_s_at	6.5
218348_s_at	96.2
218347_at	67.5
218346_s_at	103.1
218345_at	387.2
218344_s_at	42.9
218343_s_at	43.6
218342_s_at	44.4
218341_at	80.2
218340_s_at	6.2
218339_at	59.8
218338_at	79.4
218337_at	135.2
218336_at	108.6
218335_x_at	419.6
218334_at	103.7
218333_at	52
218332_at	48.8
218331_s_at	67.6
218330_s_at	13.4
218329_at	94.5
218328_at	25.8
218327_s_at	35.8
218326_s_at	28
218325_s_at	63.4
218324_s_at	52.9
218323_at	157.9
218322_s_at	172
218321_x_at	132.4
218320_s_at	306.8
218319_at	598.6
218318_s_at	8.2
218317_x_at	28.7
218316_at	85.1
218315_s_at	79.7
218314_s_at	110.4
218313_s_at	74.4
218312_s_at	24.6
218311_at	4.1
218310_at	139
218309_at	61
218308_at	170.6
218307_at	140.6
218306_s_at	131.2
218305_at	2
218304_s_at	165.1
218303_x_at	165.1
218302_at	72.3
218301_at	160.2
218300_at	40.4
218299_at	5.1
218298_s_at	269
218297_at	21.5
218296_x_at	7.3
218295_s_at	68.9
218294_s_at	217.5
218293_x_at	4.7
218292_s_at	123.3
218291_at	84.6
218290_at	117.7
218289_s_at	29.4
218288_s_at	71.7
218287_s_at	195.4
218286_s_at	38.1
218285_s_at	39.9
218284_at	98.2
218283_at	114.4
218282_at	99.3
218281_at	92.3
218280_x_at	386.1
218279_s_at	55.2
218278_at	57.9
218277_s_at	88.7
218276_s_at	24.3
218275_at	24.6
218274_s_at	28.1
218273_s_at	8.4
218272_at	17.7
218271_s_at	263.8
218270_at	149.9
218269_at	69.3
218268_at	99.8
218267_at	61.7
218266_s_at	9.7
218265_at	127.5
218264_at	24.5
218263_s_at	137.4
218262_at	82.9
218261_at	20.1
218260_at	25.7
218259_at	58
218258_at	359.5
218257_s_at	67.9
218256_s_at	77.3
218255_s_at	59.2
218254_s_at	31
218253_s_at	86.6
218252_at	53.3
218251_at	252.8
218250_s_at	280.2
218249_at	215.6
218248_at	321.8
218247_s_at	31.5
218246_at	65.3
218245_at	8.7
218244_at	7.2
218243_at	560.3
218242_s_at	180.5
218241_at	141.7
218240_at	57.2
218239_s_at	53.2
218238_at	33.4
218237_s_at	230.6
218236_s_at	135
218235_s_at	103.2
218234_at	40
218233_s_at	279.6
218232_at	65.3
218231_at	410.3
218230_at	87.1
218229_s_at	165.1
218228_s_at	151.3
218227_at	88.1
218226_s_at	690.1
218225_at	11.1
218224_at	74.5
218223_s_at	78.3
218222_x_at	14.3
218221_at	79.3
218220_at	52.8
218219_s_at	57.9
218218_at	48.2
218217_at	347.7
218216_x_at	221.2
218215_s_at	30.8
218214_at	36.8
218213_s_at	328.5
218212_s_at	32.4
218211_s_at	204.3
218210_at	124
218209_s_at	32.5
218208_at	179.2
218207_s_at	40.3
218206_x_at	141.7
218205_s_at	610.1
218204_s_at	52.5
218203_at	187.2
218202_x_at	41.7
218201_at	145.6
218200_s_at	161.2
218199_s_at	53.7
218198_at	174.3
218197_s_at	47.2
218196_at	63.4
218195_at	38
218194_at	116.9
218193_s_at	69.5
218192_at	109.5
218191_s_at	771.1
218190_s_at	249.3
218189_s_at	130.6
218188_s_at	63.2
218187_s_at	24.6
218186_at	8.5
218185_s_at	106.2
218184_at	26.6
218183_at	78.3
218182_s_at	6
218181_s_at	139.3
218180_s_at	65.7
218179_s_at	32.5
218178_s_at	262
218177_at	33.9
218176_at	67.8
218175_at	143.4
218174_s_at	39.6
218173_s_at	74.2
218172_s_at	65.6
218171_at	375.7
218170_at	74.4
218169_at	11.6
218168_s_at	207.3
218167_at	276.1
218166_s_at	4.7
218165_at	232.3
218164_at	133.8
218163_at	112
218162_at	3.5
218161_s_at	8.6
218160_at	148
218159_at	202.8
218158_s_at	23.1
218157_x_at	2334.7
218156_s_at	32.1
218155_x_at	145.6
218154_at	43.2
218153_at	149.2
218152_at	43.6
218151_x_at	122.5
218150_at	270.2
218149_s_at	85.5
218148_at	50.5
218147_s_at	39.1
218146_at	117.4
218145_at	116.2
218144_s_at	128.9
218143_s_at	231.1
218142_s_at	201.6
218141_at	19.3
218140_x_at	199
218139_s_at	107.3
218138_at	87.8
218137_s_at	124.3
218136_s_at	1160.7
218135_at	82.4
218134_s_at	428
218133_s_at	110
218132_s_at	395.4
218131_s_at	272.9
218130_at	349.8
218129_s_at	3.4
218128_at	32.5
218127_at	64.8
218126_at	125.6
218125_s_at	32.1
218124_at	92.4
218123_at	60.2
218122_s_at	133.3
218121_at	153.3
218120_s_at	109.9
218119_at	95.3
218118_s_at	68.1
218117_at	123.3
218116_at	170.6
218115_at	237.6
218114_at	53
218113_at	79.1
218112_at	13.8
218111_s_at	3.6
218110_at	3.6
218109_s_at	623.1
218108_at	124.7
218107_at	393
218106_s_at	124.4
218105_s_at	16.2
218104_at	134
218103_at	99.2
218102_at	58.1
218101_s_at	467.8
218100_s_at	23.7
218099_at	82.3
218098_at	130.4
218097_s_at	186.4
218096_at	54.1
218095_s_at	99.2
218094_s_at	33.8
218093_s_at	109
218092_s_at	197.6
218091_at	198.5
218090_s_at	98.3
218089_at	105.5
218088_s_at	449.8
218087_s_at	1.3
218086_at	32.5
218085_at	53.5
218084_x_at	669.5
218083_at	46.2
218082_s_at	143.2
218081_at	39.2
218080_x_at	77.9
218079_s_at	221.3
218078_s_at	151.8
218077_s_at	114.6
218076_s_at	192
218075_at	27.4
218074_at	112.4
218073_s_at	34.8
218072_at	75.5
218071_s_at	76
218070_s_at	25.3
218069_at	56.4
218068_s_at	140.4
218067_s_at	383.9
218066_at	407.2
218065_s_at	195.4
218064_s_at	33.8
218063_s_at	4
218062_x_at	204
218061_at	63.6
218060_s_at	177.2
218059_at	261.7
218058_at	80.1
218057_x_at	83.8
218056_at	135.8
218055_s_at	28.1
218054_s_at	62.7
218053_at	160
218052_s_at	111.7
218051_s_at	7.4
218050_at	94.4
218049_s_at	37.2
218048_at	119.1
218047_at	243.2
218046_s_at	9
218045_x_at	9.7
218044_x_at	2.7
218043_s_at	51.9
218042_at	100
218041_x_at	383.5
218040_at	30.4
218039_at	35.6
218038_at	36.2
218037_at	321.3
218036_x_at	57.8
218035_s_at	361.2
218034_at	392.6
218033_s_at	49.5
218032_at	1658.1
218031_s_at	280.1
218030_at	288.3
218029_at	18.2
218028_at	10.6
218027_at	130.8
218026_at	226.2
218025_s_at	76
218024_at	149.1
218023_s_at	573.2
218022_at	133.1
218021_at	219
218020_s_at	523.6
218019_s_at	223.1
218018_at	131.7
218017_s_at	112.3
218016_s_at	49.8
218015_s_at	44.3
218014_at	122.3
218013_x_at	75.4
218012_at	182.2
218011_at	63.2
218010_x_at	118.8
218009_s_at	7.8
218008_at	278
218007_s_at	58.8
218006_s_at	34.6
218005_at	106.4
218004_at	236
218003_s_at	55.1
218002_s_at	2.6
218001_at	29.2
218000_s_at	18
217999_s_at	23.7
217998_at	55
217997_at	14.5
217996_at	30.1
217995_at	657.1
217994_x_at	259
217993_s_at	924.5
217992_s_at	402.8
217991_x_at	100.7
217990_at	175.6
217989_at	769.8
217988_at	51
217987_at	89.2
217986_s_at	231.5
217985_s_at	442.6
217984_at	2247.7
217983_s_at	3463.9
217982_s_at	1691.5
