ID_REF	pre_symp_4_VALUE
216202_s_at	52.9
216201_at	4.4
216200_at	21.7
216199_s_at	77.5
216198_at	34.5
216197_at	5.3
216196_at	77.2
216195_at	7.2
216194_s_at	121.3
216193_at	27.1
216192_at	85.3
216191_s_at	186.9
216190_x_at	1.7
216189_at	46
216188_at	32.7
216187_x_at	1158.1
216186_at	122.1
216185_at	27.3
216184_s_at	42.8
216183_at	182.2
216182_at	9.9
216181_at	18.7
216180_s_at	6.7
216179_x_at	95.5
216178_x_at	26.4
216177_at	9
216176_at	179.6
216175_at	82.1
216174_at	19.1
216173_at	11.3
216172_at	97.2
216171_at	7.2
216170_at	24.4
216169_at	4.6
216168_at	15.9
216167_at	4
216166_at	60.2
216165_at	20.1
216164_at	161.5
216163_at	9.9
216162_at	72.9
216161_at	120.4
216160_at	11
216159_s_at	147.3
216158_at	8.9
216157_at	44.1
216156_at	26.9
216155_at	9.9
216154_at	48.9
216153_x_at	337.8
216152_at	222.5
216151_at	2.8
216150_at	10.2
216149_at	9.1
216148_at	8.5
216147_at	31.3
216146_at	94.5
216145_at	21.4
216144_at	9.4
216143_at	45.6
216142_at	13.4
216141_at	6.7
216140_at	48.2
216139_s_at	123.9
216138_at	5.5
216137_s_at	22.8
216136_at	1.6
216135_at	5.2
216134_at	70
216133_at	39.3
216132_at	55.1
216131_at	61.1
216130_at	55.3
216129_at	5.6
216128_at	30
216127_at	12.6
216126_at	130.7
216125_s_at	30
216124_at	26.3
216123_x_at	44.2
216122_at	6.6
216121_at	38.6
216120_s_at	49.9
216119_s_at	31.8
216118_at	98.6
216117_at	29.8
216116_at	7.3
216115_at	52
216114_at	83.8
216113_at	9.1
216112_at	29.6
216111_x_at	11.7
216110_x_at	46.1
216109_at	25.2
216108_at	5.9
216107_at	16.5
216106_at	21.6
216105_x_at	193
216104_at	18.1
216103_at	43.4
216102_at	23.9
216101_at	55.7
216100_s_at	7.8
216099_at	5.2
216098_s_at	2.4
216097_at	1.9
216096_s_at	6.6
216095_x_at	192.3
216094_at	8.1
216093_at	19.7
216092_s_at	140.7
216091_s_at	117.5
216090_x_at	44.5
216089_at	51.7
216088_s_at	114.4
216087_at	5.5
216086_at	35.7
216085_at	54.2
216084_at	35.3
216083_s_at	17.4
216082_at	21.1
216081_at	122.1
216080_s_at	33.4
216079_at	17
216078_at	45.7
216077_s_at	8.8
216076_at	14.2
216075_at	19.3
216074_x_at	13
216073_at	56.9
216072_at	11
216071_x_at	90
216070_at	36.7
216069_at	5
216068_at	37.9
216067_at	9.2
216066_at	13.1
216065_at	3.7
216064_s_at	65.3
216063_at	153.2
216062_at	7.9
216061_x_at	118.6
216060_s_at	72.8
216059_at	5.6
216058_s_at	91.7
216057_at	48.4
216056_at	9.4
216055_at	75.6
216054_x_at	418
216053_x_at	6.3
216052_x_at	7.5
216051_x_at	214.6
216050_at	35.4
216049_at	94.7
216048_s_at	38.8
216047_x_at	42.9
216046_at	56.4
216045_at	29.9
216044_x_at	65.1
216043_x_at	85.2
216042_at	196.3
216041_x_at	646.2
216040_x_at	29.8
216039_at	46.1
216038_x_at	38.4
216037_x_at	66.3
216036_x_at	175.6
216035_x_at	15
216034_at	67.3
216033_s_at	284.2
216032_s_at	148.1
216031_x_at	6.4
216030_s_at	4.7
216029_at	12.6
216028_at	41.6
216027_at	8.7
216026_s_at	27.7
216025_x_at	103.8
216024_at	8
216023_at	19.7
216022_at	45
216021_s_at	58.1
216020_at	6
216019_x_at	36.5
216018_at	19.9
216017_s_at	19.9
216016_at	8.4
216015_s_at	3.5
216014_s_at	75.9
216013_at	7.1
216012_at	103.5
216011_at	4.8
216010_x_at	56.3
216009_at	42.1
216008_s_at	6.3
216007_at	3.5
216006_at	85.2
216005_at	48.7
216004_s_at	3.8
216003_at	10.1
216002_at	11.1
216001_at	59
216000_at	8.3
215999_at	89
215998_at	9.4
215997_s_at	26.3
215996_at	6.2
215995_x_at	103.8
215994_x_at	383.5
215993_at	23.1
215992_s_at	11.3
215991_s_at	29.3
215990_s_at	171
215989_at	47
215988_s_at	2.1
215987_at	60.5
215986_at	21.2
215985_at	44.8
215984_s_at	52.3
215983_s_at	68.4
215982_s_at	21.5
215981_at	4
215980_s_at	11
215979_s_at	28.6
215978_x_at	501.6
215977_x_at	108.9
215976_at	31.5
215975_x_at	248.5
215974_at	19.4
215973_at	8.5
215972_at	49
215971_at	16.3
215970_at	37.3
215969_at	2.4
215968_at	6.8
215967_s_at	144.9
215966_x_at	79.4
215965_at	5.4
215964_at	4.9
215963_x_at	865.9
215962_at	19.4
215961_at	4.5
215960_at	11.9
215959_at	91.2
215958_at	30.5
215957_at	37
215956_at	32.1
215955_x_at	12.5
215954_s_at	8.1
215953_at	5.4
215952_s_at	5139.7
215951_at	116.2
215949_x_at	99.6
215948_x_at	11.9
215947_s_at	16.5
215946_x_at	290.5
215945_s_at	32.1
215944_at	68
215943_at	10.7
215942_s_at	21.8
215941_at	46
215940_at	10.4
215939_at	16.6
215938_s_at	108.8
215937_at	3
215936_s_at	12.7
215935_at	32.1
215934_at	11.1
215933_s_at	241.3
215932_at	8.2
215931_s_at	31.9
215930_s_at	9.2
215929_at	8.8
215928_at	17.1
215927_at	133.4
215926_x_at	12.3
215925_s_at	16.7
215924_at	15.4
215923_s_at	6.7
215922_at	64
215921_at	64.4
215920_s_at	63.2
215919_s_at	11.4
215918_s_at	69.8
215917_at	5
215916_at	136.4
215915_at	54.3
215914_at	13.4
215913_s_at	6.5
215912_at	4.1
215911_x_at	46.9
215910_s_at	9.9
215909_x_at	17.6
215908_at	4.9
215907_at	87.8
215906_at	22.6
215905_s_at	194.7
215904_at	4
215903_s_at	208
215902_at	40.5
215901_at	40.2
215900_at	60.5
215899_at	76.3
215898_at	45.3
215897_at	5.1
215896_at	82.5
215895_x_at	59.5
215894_at	28.1
215893_x_at	52.5
215892_at	18.5
215891_s_at	15.8
215890_at	17
215889_at	8.1
215888_at	68.9
215887_at	95.4
215886_x_at	24.4
215885_at	4.7
215884_s_at	101.2
215883_at	53.1
215882_at	11.8
215881_x_at	126.9
215880_at	49.9
215879_at	7.3
215878_at	70.9
215877_at	38.7
215876_at	34.8
215875_at	176.9
215874_at	30
215873_x_at	113.2
215872_at	9.7
215871_at	8.1
215870_s_at	23
215869_at	13.2
215868_x_at	56.2
215867_x_at	137.8
215866_at	62.1
215865_at	85.3
215864_at	75.9
215863_at	56.3
215862_at	154.2
215861_at	48.2
215860_at	99.7
215859_at	50.9
215858_at	34.9
215857_at	23.4
215856_at	48.4
215855_s_at	148.4
215854_at	67.7
215853_at	46
215852_x_at	92.6
215851_at	5.2
215850_s_at	67.3
215849_x_at	23.1
215848_at	162.5
215847_at	8
215846_at	13.9
215845_x_at	89.2
215844_at	11.8
215843_s_at	112.5
215842_s_at	4.3
215841_at	13.6
215840_at	25
215839_at	12.6
215838_at	124.1
215837_x_at	52.9
215836_s_at	113.3
215835_at	44.8
215834_x_at	5.9
215833_s_at	91.9
215832_x_at	323.2
215831_at	8.1
215830_at	79.9
215829_at	76.2
215828_at	102.6
215827_x_at	48.1
215826_x_at	26.9
215825_at	55.4
215824_at	7.8
215823_x_at	3235.6
215822_x_at	97.3
215821_x_at	58.1
215820_x_at	26.7
215819_s_at	47.7
215818_at	13.3
215817_at	17
215816_at	49.6
215815_at	18.4
215814_at	53.4
215813_s_at	285.2
215812_s_at	167.6
215811_at	74.5
215810_x_at	115.6
215809_at	39.7
215808_at	11.4
215807_s_at	6.9
215806_x_at	281.2
215805_at	75.8
215804_at	6.2
215803_at	3.7
215802_at	25
215801_at	49.9
215800_at	7.1
215799_at	7.6
215798_at	89.6
215797_at	29.2
215796_at	22.3
215795_at	5.5
215794_x_at	98.4
215793_at	42.7
215792_s_at	211.6
215791_at	50.2
215790_at	7.9
215789_s_at	7.4
215788_at	39.7
215787_at	44.8
215786_at	27.5
215785_s_at	279.3
215784_at	44.8
215783_s_at	91.4
215782_at	74.9
215781_s_at	41
215780_s_at	186.8
215779_s_at	83.1
215778_x_at	56.6
215777_at	65.3
215776_at	86.9
215775_at	106
215774_s_at	16.4
215773_x_at	201
215772_x_at	60.1
215771_x_at	7.4
215770_at	56.6
215769_at	47.3
215768_at	71.3
215767_at	9.6
215766_at	148.5
215765_at	1.9
215764_x_at	150.1
215763_at	73.5
215762_at	8.9
215761_at	79.9
215760_s_at	12
215759_at	20.3
215758_x_at	82.5
215757_at	7
215756_at	58.3
215755_at	84.4
215754_at	119.1
215753_at	15.3
215752_at	4.7
215751_at	12.5
215750_at	64.6
215749_s_at	172.2
215748_at	114.6
215747_s_at	73.8
215746_at	63.3
215745_at	103.7
215744_at	66.5
215743_at	58.8
215742_at	33.6
215741_x_at	11.5
215740_at	2.7
215739_s_at	2.1
215738_at	114.7
215737_x_at	81.9
215736_at	8.7
215735_s_at	6
215734_at	1.9
215733_x_at	10.1
215732_s_at	29.5
215731_s_at	3.7
215730_at	60.7
215729_s_at	2.5
215728_s_at	62
215727_x_at	20.6
215726_s_at	41.2
215725_at	12.3
215724_at	5.6
215723_s_at	32.4
215722_s_at	50.4
215721_at	15.8
215720_s_at	17.3
215719_x_at	94.9
215718_s_at	27.1
215717_s_at	5.6
215716_s_at	70.4
215715_at	21.8
215714_s_at	16
215713_at	7.1
215712_s_at	59.6
215711_s_at	64.4
215710_at	10.1
215709_at	10.9
215708_s_at	47
215707_s_at	108.8
215706_x_at	524.4
215705_at	91.1
215704_at	3
215703_at	7.2
215702_s_at	6.3
215701_at	181.3
215700_x_at	19.6
215699_x_at	147.1
215698_at	32.5
215697_at	140
215696_s_at	204.7
215695_s_at	22.9
215694_at	35.4
215693_x_at	257.2
215692_s_at	2.3
215691_x_at	61.2
215690_x_at	172.7
215689_s_at	19.2
215688_at	89.4
215687_x_at	31.5
215686_x_at	6.9
215685_s_at	174
215684_s_at	319.3
215683_at	45.6
215682_at	44.8
215681_at	62.6
215680_at	9.8
215679_at	30.5
215678_at	10.2
215677_s_at	5.1
215676_at	17.8
215675_at	3.5
215674_at	27.8
215673_at	2.6
215672_s_at	18
215671_at	29.5
215670_s_at	3.4
215669_at	85
215668_s_at	144.6
215667_x_at	107.2
215666_at	6.3
215665_at	16.5
215664_s_at	9.6
215663_at	26.9
215662_at	3.2
215661_at	18.4
215660_s_at	12.6
215659_at	30.6
215658_at	67.2
215657_at	52.7
215656_at	3.7
215655_at	5.3
215654_at	27.2
215653_at	4.2
215652_at	40.7
215651_at	20
215650_at	65
215649_s_at	11.4
215648_at	41.6
215647_at	3.6
215646_s_at	187.4
215645_at	41.6
215644_at	13
215643_at	17.7
215642_at	73.1
215641_at	56.9
215640_at	186.6
215639_at	48.2
215638_at	45.4
215637_at	46.5
215636_at	40
215635_at	24.8
215634_at	33.7
215633_x_at	777
215632_at	3.3
215631_s_at	185.5
215630_at	77.6
215629_s_at	5.3
215628_x_at	323.2
215627_at	26.3
215626_at	28.5
215625_at	14.6
215624_at	18.1
215623_x_at	39.9
215622_x_at	83.6
215621_s_at	20.2
215620_at	15.9
215619_at	40.7
215618_at	57.8
215617_at	1.7
215616_s_at	69.9
215615_x_at	55.1
215614_at	10
215613_at	55.1
215612_at	67.3
215611_at	37.1
215610_at	14.8
215609_at	9.4
215608_at	95.9
215607_x_at	60.6
215606_s_at	169.2
215605_at	193.3
215604_x_at	117.8
215603_x_at	177.5
215602_at	19.4
215601_at	45.9
215600_x_at	174.1
215599_at	29.3
215598_at	33.6
215597_x_at	43.6
215596_s_at	40.1
215595_x_at	3.6
215594_at	119.3
215593_at	9.5
215592_at	24.1
215591_at	14
215590_x_at	86.2
215589_at	7.1
215588_x_at	438.3
215587_x_at	23.5
215586_at	3
215585_at	20.5
215584_at	314.9
215583_at	13.9
215582_x_at	92.4
215581_s_at	89.6
215580_at	13.3
215579_at	20.3
215578_at	23.9
215577_at	116.1
215576_at	22
215575_at	1.8
215574_at	19.4
215573_at	58.9
215572_at	6.4
215571_at	51.5
215570_s_at	3.8
215569_at	4.2
215568_x_at	79.4
215567_at	21.6
215566_x_at	253.1
215565_at	8.7
215564_at	8.6
215563_s_at	5.2
215562_at	6.9
215561_s_at	6.7
215560_x_at	18.3
215559_at	14.6
215558_at	8
215557_at	104.2
215556_at	144.2
215555_at	45.8
215554_at	14.2
215553_x_at	203.7
215552_s_at	41
215551_at	96.5
215550_at	11.1
215549_x_at	9.9
215548_s_at	95.2
215547_at	11.7
215546_at	5.7
215545_at	146.1
215544_s_at	43.6
215543_s_at	15.9
215542_at	5.5
215541_s_at	61.7
215540_at	23.3
215539_at	6.5
215538_at	74.1
215537_x_at	67.8
215536_at	113.6
215535_s_at	158
215534_at	83.3
215533_s_at	51.3
215532_x_at	48.4
215531_s_at	62.3
215530_at	97.3
215529_x_at	170.1
215528_at	258.3
215527_at	50.4
215526_at	4
215525_at	98.8
215524_x_at	120.3
215523_at	34.5
215522_at	3.5
215521_at	96.3
215520_at	6.8
215519_x_at	27.4
215518_at	47.6
215517_at	9.9
215516_at	2
215515_at	13.6
215514_at	33.5
215513_at	57.2
215512_at	60
215511_at	169.8
215510_at	58.3
215509_s_at	30.8
215508_at	3
215507_x_at	55.9
215506_s_at	34.3
215505_s_at	36.6
215504_x_at	325.9
215503_at	5.8
215502_at	5.2
215501_s_at	26.9
215500_at	17.7
215499_at	782.7
215498_s_at	325.2
215497_s_at	19.8
215496_at	8.6
215495_s_at	24.2
215494_at	7.3
215493_x_at	143.6
215492_x_at	249.5
215491_at	7.8
215490_at	11.2
215489_x_at	42.9
215488_at	9
215487_x_at	20.9
215486_at	37
215485_s_at	90.9
215484_at	38.5
215483_at	41
215482_s_at	137.8
215481_s_at	3.7
215480_at	23.8
215479_at	123.1
215478_at	59.9
215477_at	58.7
215476_at	116.7
215475_at	23.1
215474_at	11.2
215473_at	3
215472_at	4.1
215471_s_at	21.4
215470_at	106.7
215469_at	22.8
215468_at	4.1
215467_x_at	183.4
215466_at	93.9
215465_at	1.5
215464_s_at	51.1
215463_at	105.1
215462_at	58.1
215461_at	55.2
215460_x_at	131.5
215459_at	82
215458_s_at	40
215457_at	42.3
215456_at	12.4
215455_at	3.4
215454_x_at	9.3
215452_x_at	232.6
215451_s_at	236.7
215450_at	49.2
215449_at	27.5
215448_at	5
215447_at	35.3
215446_s_at	19.9
215445_x_at	89.5
215444_s_at	30
215443_at	2.8
215442_s_at	8.4
215441_at	4.1
215440_s_at	5.6
215439_x_at	78.2
215438_x_at	415.1
215437_x_at	15.5
215436_at	37.2
215435_at	70
215434_x_at	142.7
215433_at	66.7
215432_at	12.4
215431_at	14.9
215430_at	53.1
215429_s_at	7.8
215428_at	16.7
215427_s_at	5.2
215426_at	4.2
215425_at	79.2
215424_s_at	18.3
215423_at	6.5
215422_at	13.6
215421_at	65.5
215420_at	19
215419_at	55.8
215418_at	8.3
215417_at	38.9
215416_s_at	33.8
215415_s_at	44.1
215414_at	53.6
215413_at	23.8
215412_x_at	64.1
215411_s_at	9.8
215410_at	32.7
215409_at	6.8
215408_at	98.6
215407_s_at	45.3
215406_at	104.6
215405_at	67
215404_x_at	274.3
215403_at	44
215402_at	2.7
215401_at	6.2
215400_x_at	64.3
215399_s_at	190.1
215398_at	10.9
215397_x_at	4.3
215396_at	72.6
215395_x_at	103.4
215394_at	20.2
215393_s_at	52.7
215392_at	39.7
215391_at	15
215390_at	12.4
215389_s_at	27.2
215388_s_at	46.8
215387_x_at	7.6
215386_at	36.5
215385_at	38.9
215384_s_at	8.9
215383_x_at	183.8
215382_x_at	17.5
215381_at	26.3
215380_s_at	92.2
215379_x_at	500
215378_at	38.6
215377_at	8.3
215376_at	92.6
215375_x_at	66.4
215374_at	29.8
215373_x_at	389.8
215372_x_at	255.7
215371_at	20.2
215370_at	76.9
215369_at	7
215368_at	11.9
215367_at	12.4
215366_at	126.1
215365_at	9.2
215364_s_at	160.3
215363_x_at	8.4
215362_at	9.8
215361_at	8.7
215360_at	6.8
215359_x_at	94.2
215358_x_at	9.2
215357_s_at	115.2
215356_at	20.9
215355_at	14.8
215354_s_at	84.1
215353_at	15.8
215352_at	55.4
215351_at	5.7
215350_at	39.3
215349_at	8.7
215348_at	23.1
215347_at	3.4
215346_at	84.9
215345_x_at	36.2
215344_at	38.6
215343_at	22.4
215342_s_at	36.6
215341_at	20
215340_at	47.1
215339_at	1.6
215338_s_at	44.1
215337_at	13.2
215336_at	108.2
215335_at	51.9
215334_at	21
215333_x_at	146.1
215332_s_at	52.5
215331_at	60.8
215330_at	42.4
215329_s_at	9.6
215328_at	57
215327_at	16.6
215326_at	4.9
215325_x_at	7.5
215324_at	2.2
215323_at	71.3
215322_at	58.8
215321_at	3.5
215320_at	6.8
215319_at	39
215318_at	65.6
215317_at	4
215316_at	56.2
215315_at	18.5
215314_at	94
215313_x_at	13211.8
215312_at	2.1
215311_at	42.8
215310_at	101.9
215309_at	1.7
215308_at	6.1
215307_at	47.4
215306_at	40.8
215305_at	12.5
215304_at	16.9
215303_at	1.3
215302_at	50.8
215301_at	45.6
215300_s_at	17.4
215299_x_at	287.1
215298_at	29.1
215297_at	3.7
215296_at	10.4
215295_at	12.1
215294_s_at	1.7
215293_s_at	168.2
215292_s_at	15.4
215291_at	8.6
215290_at	6.2
215289_at	1.7
215288_at	7.9
215287_at	64.6
215286_s_at	20.8
215285_s_at	45.9
215284_at	8.2
215283_at	79.1
215282_at	27.5
215281_x_at	53.6
215280_s_at	16.5
215279_at	27.5
215278_at	30
215277_at	28.9
215276_at	80.3
215275_at	92.8
215274_at	97.4
215273_s_at	49.4
215272_at	9.6
215271_at	14.8
215270_at	80.3
215269_at	169.8
215268_at	8.5
215267_s_at	14.2
215266_at	32.3
215265_at	49.8
215264_at	7
215263_at	5.6
215262_at	52.5
215261_at	71.3
215260_s_at	18.4
215259_s_at	7.8
215258_at	11.2
215257_at	4.8
215256_x_at	14.1
215255_at	20.9
215254_at	50.4
215253_s_at	99.2
215252_at	81.2
215251_at	12.9
215250_at	41.3
215249_at	28.3
215248_at	10.1
215247_at	29.7
215246_at	132
215245_x_at	157.6
215244_at	9.1
215243_s_at	31.7
215242_at	37.1
215241_at	5.6
215240_at	78.5
215239_x_at	44.6
215238_s_at	52.2
215237_at	33.8
215236_s_at	64.6
215235_at	81.7
215234_at	22.1
215233_at	8
215232_at	113.5
215231_at	29.7
215230_x_at	138.9
215229_at	14
215228_at	35.9
215227_x_at	130.3
215226_at	28.2
215225_s_at	28.3
215224_at	21
215223_s_at	1452.1
215222_x_at	155.5
215221_at	273
215220_s_at	5.9
215219_at	45.8
215218_s_at	33.5
215217_at	8.6
215216_at	8.4
215215_s_at	3.3
215214_at	87.1
215213_at	55
215212_at	15.6
215211_at	16
215210_s_at	78.8
215209_at	6.6
215208_x_at	27.6
215207_x_at	22.4
215206_at	159.3
215205_x_at	11
215204_at	60.6
215203_at	50.4
215202_at	36.3
215201_at	6.8
215200_x_at	112.2
215199_at	9.6
215198_s_at	14.8
215197_at	7.3
215196_at	62.2
215195_at	16.1
215194_at	59.5
215193_x_at	2308
215192_at	20.5
215191_at	69.2
215190_at	28.9
215189_at	105.4
215188_at	11.7
215187_at	47.7
215186_at	11.5
215185_at	2.9
215184_at	34.9
215183_at	79.1
215182_x_at	69.7
215181_at	6
215180_at	10.4
215179_x_at	758.7
215178_x_at	231
215177_s_at	14.6
215176_x_at	193.9
215175_at	49.6
215174_at	98.1
215173_at	18.6
215172_at	9.6
215171_s_at	56.4
215170_s_at	40.4
215169_at	6.2
215168_at	33.2
215167_at	89.1
215166_at	5.3
215165_x_at	22.1
215164_at	10.1
215163_at	6.7
215162_at	59.4
215161_at	12.3
215160_x_at	25.3
215159_s_at	116.3
215158_s_at	261.8
215157_x_at	4229.9
215156_at	107.8
215155_at	23.2
215154_at	43
215153_at	14
215152_at	4.8
215151_at	8.6
215150_at	27
215149_at	32.6
215148_s_at	123.7
215147_at	372
215146_s_at	23.8
215145_s_at	8.8
215144_at	8.4
215143_at	5.6
215142_at	15.5
215141_at	11
215140_at	26.9
215139_at	15.6
215138_s_at	40.6
215137_at	94.3
215136_s_at	42.2
215135_at	78.1
215134_at	104
215133_s_at	6.7
215132_at	26.8
215131_at	50.1
215130_s_at	126.9
215129_at	46
215128_at	138
215127_s_at	602.3
215126_at	35.7
215125_s_at	44.7
215124_at	3.8
215123_at	34.5
215122_at	5.7
215121_x_at	2774.2
215120_s_at	6.4
215119_at	13.6
215118_s_at	106.7
215117_at	37
215116_s_at	40.2
215115_x_at	171.2
215114_at	63.9
215113_s_at	117.3
215112_x_at	10.6
215111_s_at	322.2
215110_at	12.1
215109_at	141.7
215108_x_at	1.9
215107_s_at	5.4
215106_at	17
215105_at	13.2
215104_at	41.1
215103_at	16.8
215102_at	4.3
215101_s_at	9.9
215100_at	118.1
215099_s_at	12.8
215098_at	104
215097_at	12.1
215096_s_at	250.9
215095_at	36.6
215094_at	46.2
215093_at	107.4
215092_s_at	2.9
215091_s_at	458.7
215090_x_at	113.9
215089_s_at	10
215088_s_at	156.6
215087_at	61.4
215086_at	2.5
215085_x_at	9.2
215084_s_at	55.9
215083_at	28.5
215082_at	76.8
215081_at	25.4
215080_s_at	2.6
215079_at	7.7
215078_at	30.4
215077_at	1.5
215076_s_at	8.2
215075_s_at	163
215074_at	43.9
215073_s_at	20.6
215072_x_at	8.3
215071_s_at	1251.8
215070_x_at	59.5
215069_at	75.3
215068_s_at	98.3
215067_x_at	182.4
215066_at	8.5
215065_at	54
215064_at	22.7
215063_x_at	38.7
215062_at	45.2
215061_at	9
215060_at	47.1
215059_at	34.6
215058_at	26
215057_at	99.8
215056_at	127.9
215055_at	136.7
215054_at	79.8
215053_at	69.2
215052_at	5.2
215051_x_at	228.8
215050_x_at	107.1
215049_x_at	182.2
215048_at	17.9
215047_at	115.7
215046_at	47
215045_at	58.2
215044_s_at	67.5
215043_s_at	4.8
215042_at	22.6
215041_s_at	76.8
215040_at	218.6
215039_at	37
215038_s_at	95.8
215037_s_at	116.3
215036_at	115.3
215035_at	5.7
215034_s_at	9.5
215033_at	19.8
215032_at	116
215031_x_at	151.6
215030_at	23.9
215029_at	23.8
215028_at	1.9
215027_at	24.1
215026_x_at	15.2
215025_at	16.7
215024_at	41.9
215023_s_at	57
215022_x_at	92.1
215021_s_at	18.6
215020_at	8.4
215019_x_at	45.3
215018_at	29
215017_s_at	34
215016_x_at	58
215015_at	16.2
215014_at	4.9
215013_s_at	19.8
215012_at	46.4
215011_at	85.7
215010_s_at	7.6
215009_s_at	2.6
215008_at	16.3
215006_at	72.5
215005_at	74.4
215004_s_at	7.1
215003_at	14.5
215002_at	5.4
215001_s_at	2355.5
215000_s_at	151.4
214999_s_at	28.9
214998_at	93.7
214997_at	48.4
214996_at	88.8
214995_s_at	75.6
214994_at	5.1
214993_at	55.5
214992_s_at	126.7
214991_s_at	8.4
214990_at	70.3
214989_x_at	229.1
214988_s_at	301.9
214987_at	25.9
214986_x_at	141.2
214985_at	40
214984_at	24.9
214983_at	78
214982_at	41.1
214981_at	5.7
214980_at	11.3
214979_at	82.8
214978_s_at	3.7
214977_at	10.5
214976_at	45.8
214975_s_at	25.4
214974_x_at	42.9
214973_x_at	53
214972_at	99.3
214971_s_at	54.9
214970_s_at	4.8
214969_at	70.8
214968_at	11.8
214967_at	52.5
214966_at	38.6
214965_at	99.9
214964_at	37.5
214963_at	9.9
214962_s_at	54
214961_at	2.5
214960_at	27
214959_s_at	67.1
214958_s_at	71.1
214957_at	86.3
214956_at	12.6
214955_at	203.3
214954_at	2.1
214953_s_at	223.8
214952_at	20.1
214951_at	125
214950_at	106.9
214949_at	165
214948_s_at	239.3
214947_at	36.6
214946_x_at	141.5
214945_at	24.5
214944_at	79.2
214943_s_at	1.2
214942_at	47.2
214941_s_at	54.8
214940_s_at	9.9
214939_x_at	6.2
214938_x_at	708
214937_x_at	91.2
214936_at	10.3
214935_at	9.2
214934_at	56.8
214933_at	94.5
214932_at	41.5
214931_s_at	217.7
214930_at	5.8
214929_s_at	40
214928_at	38.3
214927_at	30.8
214926_at	20.1
