ID_REF	pre_5_VALUE
218608_at	7.6
218607_s_at	111.7
218606_at	781.5
218605_at	94
218604_at	128.3
218603_at	426
218602_s_at	4.6
218601_at	111.1
218600_at	19.6
218599_at	42.9
218598_at	44.1
218597_s_at	137.4
218596_at	19.6
218595_s_at	152.8
218594_at	177.3
218593_at	107.5
218592_s_at	96.8
218591_s_at	37.8
218590_at	67
218589_at	195.1
218588_s_at	99.2
218587_s_at	41.3
218586_at	122.1
218585_s_at	6.8
218584_at	23.5
218583_s_at	174.6
218582_at	75.4
218581_at	202.7
218580_x_at	165.4
218579_s_at	17
218578_at	14
218577_at	75.4
218576_s_at	87.7
218575_at	117
218574_s_at	91.4
218573_at	114.6
218572_at	7.1
218571_s_at	304.9
218570_at	64.7
218569_s_at	81.7
218568_at	56
218567_x_at	12.5
218566_s_at	9
218565_at	5
218564_at	94.4
218563_at	301.6
218562_s_at	3
218561_s_at	78.9
218560_s_at	17.6
218559_s_at	169.9
218558_s_at	92.5
218557_at	96.9
218556_at	212.9
218555_at	17.8
218554_s_at	148.3
218553_s_at	52.4
218552_at	252.9
218551_at	176.2
218550_s_at	43.1
218549_s_at	12.9
218548_x_at	7.7
218547_at	120.6
218546_at	15.2
218545_at	43.1
218544_s_at	85.3
218543_s_at	193.4
218542_at	9.3
218541_s_at	2.1
218540_at	81
218539_at	119.6
218538_s_at	29.2
218537_at	29.6
218536_at	76.1
218535_s_at	54.7
218534_s_at	33.2
218533_s_at	45.4
218532_s_at	61
218531_at	107
218530_at	206.5
218529_at	48.8
218528_s_at	117.5
218527_at	74.3
218526_s_at	36.8
218525_s_at	56.9
218524_at	8.9
218523_at	78
218522_s_at	12.4
218521_s_at	48.1
218520_at	140.9
218519_at	27.5
218518_at	95.8
218517_at	223.3
218516_s_at	8.2
218515_at	125.7
218514_at	184.9
218513_at	39.2
218512_at	109.3
218511_s_at	207.1
218510_x_at	38.9
218509_at	117.7
218508_at	217.2
218507_at	41.2
218506_x_at	93.2
218505_at	106.3
218504_at	104.8
218503_at	9.2
218502_s_at	12.5
218501_at	158.3
218500_at	14.8
218499_at	202.6
218498_s_at	59.2
218497_s_at	191.5
218496_at	168.8
218495_at	145.2
218494_s_at	40.5
218493_at	17.4
218492_s_at	118
218491_s_at	147.7
218490_s_at	67
218489_s_at	100
218488_at	140.8
218487_at	69.9
218486_at	55.2
218485_s_at	226.7
218484_at	58.9
218483_s_at	121.3
218482_at	8
218481_at	37.3
218480_at	12.9
218479_s_at	7
218478_s_at	150.1
218477_at	80.2
218476_at	51.4
218475_at	28
218474_s_at	43.5
218473_s_at	300.8
218472_s_at	8.7
218471_s_at	93.4
218470_at	34.2
218469_at	59
218468_s_at	32.1
218467_at	246.8
218466_at	100.9
218465_at	80.8
218464_s_at	170.2
218463_s_at	180.3
218462_at	128.1
218461_at	11.3
218460_at	169.1
218459_at	21.7
218458_at	90.1
218457_s_at	140.8
218456_at	125.5
218455_at	136.4
218454_at	1034.1
218453_s_at	107
218452_at	12.1
218451_at	21
218450_at	280.3
218449_at	9.1
218448_at	471.2
218447_at	63.8
218446_s_at	47
218445_at	144.9
218444_at	6.4
218443_s_at	121.9
218442_at	37.2
218441_s_at	230.4
218440_at	57.8
218439_s_at	52.8
218438_s_at	70.4
218437_s_at	29
218436_at	11.8
218435_at	49.9
218434_s_at	14.6
218433_at	57.3
218432_at	9.7
218431_at	180.1
218430_s_at	28.8
218429_s_at	225
218428_s_at	84.4
218427_at	12.4
218426_s_at	146.6
218425_at	118.1
218424_s_at	102.6
218423_x_at	51.7
218422_s_at	169.8
218421_at	300.7
218420_s_at	38.6
218419_s_at	82.1
218418_s_at	104.3
218417_s_at	107.8
218416_s_at	94.9
218415_at	16.5
218414_s_at	369
218413_s_at	60.5
218412_s_at	29.3
218411_s_at	29.6
218410_s_at	7.7
218409_s_at	30
218408_at	6.4
218407_x_at	392.1
218406_x_at	131.7
218405_at	11.7
218404_at	234
218403_at	85.3
218402_s_at	18.1
218401_s_at	115
218400_at	262.8
218399_s_at	117.2
218398_at	56.6
218397_at	5.2
218396_at	259.6
218395_at	5.7
218394_at	289.3
218393_s_at	8.4
218392_x_at	131
218391_at	183.7
218390_s_at	58.7
218389_s_at	193.8
218388_at	261.3
218387_s_at	214.2
218386_x_at	84.6
218385_at	156.1
218384_at	47.4
218383_at	140.9
218382_s_at	68.5
218381_s_at	126.7
218380_at	253.4
218379_at	101.6
218378_s_at	19.7
218377_s_at	18.1
218376_s_at	72.5
218375_at	23.1
218374_s_at	110.2
218373_at	24.2
218372_at	72.3
218371_s_at	105.7
218370_s_at	114.7
218369_s_at	6.9
218368_s_at	33.9
218367_x_at	104.5
218366_x_at	81.5
218365_s_at	86.8
218364_at	84.2
218363_at	88.4
218362_s_at	76.3
218361_at	9.1
218360_at	44.5
218359_at	270.9
218358_at	78.2
218357_s_at	114
218356_at	85.3
218355_at	25.1
218354_at	19.1
218353_at	19.7
218352_at	2.8
218351_at	88.3
218350_s_at	36.1
218349_s_at	3.8
218348_s_at	119.1
218347_at	89.7
218346_s_at	132.3
218345_at	19
218344_s_at	8.3
218343_s_at	35.5
218342_s_at	64.1
218341_at	62.6
218340_s_at	44.7
218339_at	10.3
218338_at	38.8
218337_at	107.3
218336_at	146.4
218335_x_at	241
218334_at	81.6
218333_at	20.7
218332_at	179.8
218331_s_at	7.1
218330_s_at	7.7
218329_at	33.3
218328_at	11.4
218327_s_at	14.9
218326_s_at	1.8
218325_s_at	85.1
218324_s_at	112
218323_at	62.2
218322_s_at	115.7
218321_x_at	298.5
218320_s_at	202.9
218319_at	219.6
218318_s_at	57.1
218317_x_at	54.2
218316_at	10.9
218315_s_at	126.3
218314_s_at	179.1
218313_s_at	91.4
218312_s_at	93.2
218311_at	42.6
218310_at	96.7
218309_at	77.6
218308_at	83.2
218307_at	160.8
218306_s_at	126.4
218305_at	21
218304_s_at	97.9
218303_x_at	131.7
218302_at	145.2
218301_at	150.7
218300_at	185.2
218299_at	21.2
218298_s_at	249.7
218297_at	18.7
218296_x_at	39.8
218295_s_at	44.1
218294_s_at	170.7
218293_x_at	21.7
218292_s_at	113.4
218291_at	19.9
218290_at	299.5
218289_s_at	25.8
218288_s_at	43.4
218287_s_at	195.3
218286_s_at	95
218285_s_at	54.5
218284_at	35.1
218283_at	171
218282_at	114.3
218281_at	86.4
218280_x_at	413.2
218279_s_at	35.7
218278_at	69.6
218277_s_at	87.1
218276_s_at	35.6
218275_at	15.8
218274_s_at	7.2
218273_s_at	70.9
218272_at	13.4
218271_s_at	331.9
218270_at	101.3
218269_at	79.7
218268_at	115.6
218267_at	98.3
218266_s_at	6.5
218265_at	105.4
218264_at	15.7
218263_s_at	85.6
218262_at	121.9
218261_at	21.3
218260_at	15.9
218259_at	16.4
218258_at	327.6
218257_s_at	116.1
218256_s_at	98.2
218255_s_at	143
218254_s_at	41.5
218253_s_at	147.5
218252_at	95.4
218251_at	117.2
218250_s_at	188.2
218249_at	106.5
218248_at	237.1
218247_s_at	20.7
218246_at	148.9
218245_at	15.1
218244_at	63.2
218243_at	483.1
218242_s_at	184.6
218241_at	104.8
218240_at	19.8
218239_s_at	93.5
218238_at	61.1
218237_s_at	342.5
218236_s_at	72.7
218235_s_at	78
218234_at	96.8
218233_s_at	391.4
218232_at	98
218231_at	199.2
218230_at	80.4
218229_s_at	113.1
218228_s_at	71
218227_at	83.1
218226_s_at	372.7
218225_at	48.7
218224_at	70.9
218223_s_at	60
218222_x_at	18.1
218221_at	51.1
218220_at	165
218219_s_at	10.5
218218_at	50.9
218217_at	206
218216_x_at	174.1
218215_s_at	80.1
218214_at	80
218213_s_at	225.7
218212_s_at	17.8
218211_s_at	221.6
218210_at	131.2
218209_s_at	78.8
218208_at	130.6
218207_s_at	32.6
218206_x_at	66.8
218205_s_at	555.6
218204_s_at	65.6
218203_at	174.3
218202_x_at	37.5
218201_at	154.3
218200_s_at	291.9
218199_s_at	82.4
218198_at	262.6
218197_s_at	52.5
218196_at	82.4
218195_at	66.5
218194_at	156.7
218193_s_at	58.6
218192_at	63.9
218191_s_at	495.1
218190_s_at	244.8
218189_s_at	162.4
218188_s_at	101.6
218187_s_at	48.6
218186_at	18.8
218185_s_at	119.8
218184_at	54.6
218183_at	68.7
218182_s_at	15.1
218181_s_at	125.2
218180_s_at	70.7
218179_s_at	24.6
218178_s_at	149.3
218177_at	108.1
218176_at	12.9
218175_at	157.9
218174_s_at	32.8
218173_s_at	57
218172_s_at	52.9
218171_at	230.6
218170_at	110
218169_at	30
218168_s_at	164.7
218167_at	246.9
218166_s_at	12.5
218165_at	95.8
218164_at	169.8
218163_at	69.4
218162_at	13.8
218161_s_at	11.9
218160_at	219.5
218159_at	275.9
218158_s_at	30
218157_x_at	1774.3
218156_s_at	36.4
218155_x_at	151.9
218154_at	113
218153_at	138.3
218152_at	32.4
218151_x_at	88.5
218150_at	264.7
218149_s_at	114.5
218148_at	27
218147_s_at	21
218146_at	137
218145_at	187.5
218144_s_at	129.5
218143_s_at	258.2
218142_s_at	186.1
218141_at	87.8
218140_x_at	139.2
218139_s_at	29.7
218138_at	8.1
218137_s_at	86.8
218136_s_at	1555.7
218135_at	89.6
218134_s_at	136.3
218133_s_at	28.4
218132_s_at	341.7
218131_s_at	187.7
218130_at	324.1
218129_s_at	2.2
218128_at	26.1
218127_at	135.3
218126_at	191.5
218125_s_at	20.7
218124_at	142.4
218123_at	62.2
218122_s_at	76.4
218121_at	112.4
218120_s_at	73.9
218119_at	133.4
218118_s_at	66.3
218117_at	264.5
218116_at	116
218115_at	183.9
218114_at	138.4
218113_at	128
218112_at	12
218111_s_at	13.8
218110_at	13.7
218109_s_at	208.2
218108_at	149
218107_at	344.8
218106_s_at	96.1
218105_s_at	20.8
218104_at	188.8
218103_at	116.9
218102_at	48.7
218101_s_at	412.1
218100_s_at	14.5
218099_at	28.5
218098_at	137.5
218097_s_at	23.5
218096_at	56
218095_s_at	80.1
218094_s_at	44.3
218093_s_at	185.9
218092_s_at	107.5
218091_at	148.3
218090_s_at	71.2
218089_at	172.2
218088_s_at	442.1
218087_s_at	2
218086_at	121.6
218085_at	83.4
218084_x_at	418.3
218083_at	54
218082_s_at	123.4
218081_at	34.2
218080_x_at	93
218079_s_at	123.1
218078_s_at	166.1
218077_s_at	59.1
218076_s_at	86.2
218075_at	41.3
218074_at	134.9
218073_s_at	51.2
218072_at	8.3
218071_s_at	71
218070_s_at	47.3
218069_at	355.8
218068_s_at	194.8
218067_s_at	250.1
218066_at	316.9
218065_s_at	252.3
218064_s_at	86.5
218063_s_at	5.9
218062_x_at	236.3
218061_at	146.7
218060_s_at	209.5
218059_at	212.2
218058_at	4.3
218057_x_at	44.3
218056_at	181.6
218055_s_at	39.9
218054_s_at	32.8
218053_at	147.2
218052_s_at	71.3
218051_s_at	4.9
218050_at	18.1
218049_s_at	5.7
218048_at	78.9
218047_at	242.2
218046_s_at	30
218045_x_at	6.8
218044_x_at	11.2
218043_s_at	59.8
218042_at	99.8
218041_x_at	202
218040_at	54
218039_at	29
218038_at	42.4
218037_at	331.1
218036_x_at	39
218035_s_at	535.4
218034_at	393.8
218033_s_at	99.9
218032_at	792.8
218031_s_at	166.6
218030_at	128.2
218029_at	26.2
218028_at	17.4
218027_at	122
218026_at	236.9
218025_s_at	8.8
218024_at	224
218023_s_at	367.9
218022_at	269.1
218021_at	125.2
218020_s_at	679.5
218019_s_at	200.9
218018_at	71.6
218017_s_at	36.1
218016_s_at	45.7
218015_s_at	71.6
218014_at	52.2
218013_x_at	6.7
218012_at	212.8
218011_at	77.2
218010_x_at	172.5
218009_s_at	11.1
218008_at	166.9
218007_s_at	11.7
218006_s_at	34.8
218005_at	136.6
218004_at	99.5
218003_s_at	141.9
218002_s_at	4.4
218001_at	73.9
218000_s_at	7.7
217999_s_at	36
217998_at	74.3
217997_at	52.7
217996_at	53.2
217995_at	434.9
217994_x_at	342.8
217993_s_at	920.1
217992_s_at	294.6
217991_x_at	177.2
217990_at	26.5
217989_at	527.7
217988_at	39.7
217987_at	76.1
217986_s_at	125.9
217985_s_at	306.3
217984_at	1596.9
217983_s_at	2063.8
217982_s_at	1425
217981_s_at	101.5
217980_s_at	213.3
217979_at	140.4
217978_s_at	173.9
217977_at	1126.2
217976_s_at	51.1
217975_at	58.2
217974_at	8.5
217973_at	37.7
217972_at	91.2
217971_at	124.3
217970_s_at	66.5
217969_at	136
217968_at	47
217967_s_at	1033.3
217966_s_at	418.3
217965_s_at	41.8
217964_at	139.7
217963_s_at	211.8
217962_at	404.6
217961_at	98.4
217960_s_at	35.4
217959_s_at	60.3
217958_at	242.5
217957_at	101.8
217956_s_at	136.7
217955_at	94.5
217954_s_at	135.3
217953_at	28.2
217952_x_at	170.9
217951_s_at	84.4
217950_at	219.8
217949_s_at	95.8
217948_at	13.1
217947_at	1976.5
217946_s_at	225.9
217945_at	123.5
217944_at	61
217943_s_at	185.8
217942_at	161.5
217941_s_at	190.1
217940_s_at	79.5
217939_s_at	472.5
217938_s_at	799.7
217937_s_at	128
217936_at	31.7
217935_s_at	35.5
217934_x_at	251.7
217933_s_at	127.1
217932_at	141.2
217931_at	70.6
217930_s_at	24.5
217929_s_at	28.9
217928_s_at	287.3
217927_at	472.8
217926_at	31.6
217925_s_at	97.7
217924_at	18.1
217923_at	86.8
217922_at	269.2
217921_at	62.7
217920_at	11.7
217919_s_at	17
217918_at	264.6
217917_s_at	604
217916_s_at	399.9
217915_s_at	34.2
217914_at	82.9
217913_at	124.3
217912_at	189.5
217911_s_at	67.1
217910_x_at	296.1
217909_s_at	63.1
217908_s_at	169.5
217907_at	191.6
217906_at	211.2
217905_at	160.1
217904_s_at	31
217903_at	123.1
217902_s_at	5.7
217901_at	77.2
217900_at	55.5
217899_at	36.2
217898_at	200.9
217897_at	76.5
217896_s_at	65.9
217895_at	110.4
217894_at	5.8
217893_s_at	96.8
217892_s_at	117.5
217891_at	14.4
217890_s_at	2.7
217889_s_at	4.5
217888_s_at	43.9
217887_s_at	77.1
217886_at	28
217885_at	78.9
217884_at	178.6
217883_at	284.1
217882_at	1329.8
217881_s_at	9.2
217880_at	34.3
217879_at	107.8
217878_s_at	134.9
217877_s_at	85.2
217876_at	8.7
217875_s_at	16.9
217874_at	251
217873_at	285.2
217872_at	182.3
217871_s_at	281
217870_s_at	133.2
217869_at	219.9
217868_s_at	465.8
217867_x_at	13.2
217866_at	252.5
217865_at	551.8
217864_s_at	140.5
217863_at	139.8
217862_at	239.1
217861_s_at	144.1
217860_at	316.4
217859_s_at	33.8
217858_s_at	102.5
217857_s_at	8
217856_at	78.5
217855_x_at	256
217854_s_at	95.4
217853_at	60.2
217852_s_at	173.8
217851_s_at	64.9
217850_at	127.5
217849_s_at	8.7
217848_s_at	211.1
217847_s_at	9.3
217846_at	438.2
217845_x_at	221.9
217844_at	148.1
217843_s_at	65.3
217842_at	41.6
217841_s_at	10.5
217840_at	176.6
217839_at	72.7
217838_s_at	258.2
217837_s_at	200.8
217836_s_at	402.5
217835_x_at	778.8
217834_s_at	93.4
217833_at	160.4
217832_at	150.6
217831_s_at	13.6
217830_s_at	167.5
217829_s_at	18.9
217828_at	128
217827_s_at	200.2
217826_s_at	136.2
217825_s_at	122.3
217824_at	93.7
217823_s_at	76.2
217822_at	196.2
217821_s_at	10.5
217820_s_at	38.7
217819_at	438.1
217818_s_at	8.3
217817_at	154.3
217816_s_at	118.8
217815_at	315.3
217814_at	144.1
217813_s_at	74.6
217812_at	101.4
217811_at	313.8
217810_x_at	372
217809_at	153.9
217808_s_at	134.5
217807_s_at	2688.8
217806_s_at	157.1
217805_at	53.6
217804_s_at	77.5
217803_at	144.2
217802_s_at	323
217801_at	907.3
217800_s_at	154.9
217799_x_at	36.3
217798_at	319.5
217797_at	260.8
217796_s_at	163.3
217795_s_at	183.7
217794_at	849.5
217793_at	41.6
217792_at	32.8
217791_s_at	133.3
217790_s_at	6.1
217789_at	157.7
217788_s_at	122
217787_s_at	56.4
217786_at	24.7
217785_s_at	4.7
217784_at	8.5
217783_s_at	511.4
217782_s_at	12.2
217781_s_at	222.6
217780_at	387.9
217779_s_at	398.9
217778_at	30.3
217777_s_at	58.4
217776_at	43.3
217775_s_at	170.4
217774_s_at	364.3
217773_s_at	125.7
217772_s_at	125.3
217771_at	15.3
217770_at	29.4
217769_s_at	401.8
217768_at	213.4
217767_at	20.9
217766_s_at	300.3
217765_at	49
217764_s_at	468
217763_s_at	760.2
217762_s_at	543
217761_at	166.2
217760_at	207.7
217759_at	195.5
217758_s_at	255.9
217757_at	4
217756_x_at	1341
217755_at	25
217754_at	82.8
217753_s_at	1103.7
217752_s_at	255.4
217751_at	254.5
217750_s_at	257.3
217749_at	74.3
217748_at	2339
217747_s_at	1654.6
217746_s_at	389.5
217745_s_at	90.7
217744_s_at	28.5
217743_s_at	128.1
217742_s_at	445.7
217741_s_at	346.4
217740_x_at	4434
217739_s_at	1132.2
217738_at	613.5
217737_x_at	390.3
217736_s_at	964.5
217735_s_at	30.2
217734_s_at	88.4
217733_s_at	3143.5
217732_s_at	5888.3
217731_s_at	1258.2
217730_at	213
217729_s_at	72.1
217728_at	693.8
217727_x_at	588.7
217726_at	274.6
217725_x_at	100.9
217724_at	516.6
217723_x_at	24.2
217722_s_at	222.8
217721_at	82.7
217720_at	502.3
217719_at	866.5
217718_s_at	1317.4
217717_s_at	1410.3
217716_s_at	51.7
217715_x_at	357.8
217714_x_at	14.5
217713_x_at	263.5
217712_at	11.1
217711_at	49.6
217710_x_at	8.6
217709_at	17.8
217708_x_at	21.3
217707_x_at	206.5
217706_at	48.8
217705_at	31.8
217704_x_at	78
217703_x_at	175
217702_at	25.2
217701_x_at	7.8
217700_at	56.6
217699_at	68.5
217698_at	5.1
217697_at	80.3
217696_at	209.2
217695_x_at	134.3
217694_at	3.2
217693_x_at	84.7
217692_at	30.1
217691_x_at	217.6
217690_at	69.3
217689_at	6.9
217688_at	12.6
217687_at	94.1
217686_at	13.7
217685_at	2
217684_at	8.4
217683_at	58.5
217682_at	71.5
217681_at	15.3
217680_x_at	71.1
217679_x_at	409
217678_at	72.2
217677_at	94.1
217676_at	154
217675_at	9.7
217674_at	3.9
217673_x_at	186.5
217672_x_at	61.1
217671_at	142.4
217670_at	6.8
217669_s_at	3.1
217668_at	18.6
217667_at	9.5
217666_at	7.3
217665_at	8.5
217664_at	4.2
217663_at	88.9
217662_x_at	189.3
217661_x_at	18.2
217660_at	25.4
217659_at	3.4
217658_at	27.2
217657_at	38.2
217656_at	20.7
217655_at	93.8
217654_at	95.1
217653_x_at	33.5
217652_at	12.4
217651_at	98.5
217650_x_at	137.5
217649_at	61.1
217648_at	6.7
217647_at	6.5
217646_at	9.3
217645_at	90.8
217644_s_at	32.1
217643_x_at	62.5
217642_at	14.6
217641_at	18.4
217640_x_at	4.3
217639_at	101.7
217638_at	22.9
217637_at	122.3
217636_at	6.3
217635_s_at	19.4
217634_at	63.7
217633_at	44.9
217632_at	68.3
217631_at	22.3
217630_at	69.8
217629_at	38.9
217628_at	9.6
217627_at	122.2
217626_at	4.2
217625_x_at	12.6
217624_at	1.8
217623_at	8.5
217622_at	75.2
217621_at	5.7
217620_s_at	41.7
217619_x_at	270.6
217618_x_at	70.3
217617_at	12.3
217616_at	84.7
217615_at	15.9
217614_at	203.5
217613_at	26.1
217612_at	5.9
217611_at	18.7
217610_at	93.2
217609_at	71.1
217608_at	14.2
217607_x_at	51.6
217606_at	63.4
217605_at	13.7
217604_at	32.3
217603_at	73.7
217602_at	24.1
217601_at	53.2
217600_at	27.8
217599_s_at	4.5
217598_at	56.2
217597_x_at	77.1
217596_at	7
217595_at	10.8
217594_at	3.3
217593_at	4.1
217592_at	133.3
217591_at	17.7
217590_s_at	54.9
217589_at	10
217588_at	22.4
217587_at	92.7
217586_x_at	166.6
217585_at	12
217584_at	13.3
217583_at	30.3
217582_at	42.5
217581_at	8.6
217580_x_at	114
217579_x_at	230.6
217578_at	16.3
217577_at	16.7
217576_x_at	53.4
217575_s_at	30.3
217574_at	42.5
217573_at	89.4
217572_at	437.5
217571_at	2.6
217570_x_at	19.7
217569_x_at	46.9
217568_at	34.7
217567_at	134.2
217566_s_at	29.1
217565_at	6.1
217564_s_at	5.5
217563_at	18.7
217562_at	1.7
217561_at	50.2
217560_at	18.9
217559_at	33.8
217558_at	6.5
217557_s_at	59.5
217556_at	23
217555_at	18.2
217554_at	15.1
217553_at	9.6
217552_x_at	205.5
217551_at	49.1
217550_at	20.8
217549_at	210
217548_at	136.8
217547_x_at	84
217546_at	3.5
217545_at	12.9
217544_at	65.7
217543_s_at	166
217542_at	7.3
217541_x_at	88.2
217540_at	59.9
217539_at	6.4
217538_at	10.6
217537_x_at	5.9
217536_x_at	53.2
217535_at	98.5
217534_at	187.9
217533_x_at	132.9
217532_x_at	7
217531_at	6.9
217530_at	14
217529_at	40
217528_at	25.9
217527_s_at	139.9
217526_at	104.7
217525_at	7.5
217524_x_at	22.8
217523_at	95.9
217522_at	5.3
217521_at	98.4
217520_x_at	59.8
217519_at	9.4
217518_at	46.9
217517_x_at	95.3
217516_x_at	155.7
217515_s_at	35.3
217514_at	65.4
217513_at	25.5
217512_at	44.4
217511_at	69.6
217510_at	9.3
217509_x_at	288.7
217508_s_at	16.3
217507_at	26.8
217506_at	52.3
217505_at	4.9
217504_at	4.1
217503_at	80.3
217502_at	203.5
217501_at	78.1
217500_at	147.1
217499_x_at	183.4
217498_at	8.8
217497_at	101.9
217496_s_at	128
217495_x_at	8.7
217494_s_at	42.8
217493_x_at	87.5
217492_s_at	212.8
217491_x_at	377.4
217490_at	55.1
217489_s_at	13.1
217488_x_at	6.8
217487_x_at	104.5
217486_s_at	24.3
217485_x_at	112.2
217484_at	115.3
217483_at	83.3
217482_at	129.7
217481_x_at	93.7
217480_x_at	143
217479_at	38.7
217478_s_at	344.1
217477_at	103.6
217476_at	10.8
217475_s_at	20.7
217474_at	21.6
217473_x_at	467.5
217472_at	112.8
217471_at	24.6
217470_at	15.1
217469_at	112.1
217468_at	49.7
217467_at	94
217466_x_at	482
217465_at	10.7
217464_at	69.2
217463_s_at	16.8
217462_at	10.2
217461_x_at	46.7
217460_at	20.8
217459_at	7.1
217458_at	27.6
217457_s_at	14.8
217456_x_at	1199
217455_s_at	89.7
217454_at	8.1
217453_at	18.6
217452_s_at	32.6
217451_at	15.6
217450_at	12.4
217449_at	13.2
217448_s_at	47.6
217447_at	45.1
217446_x_at	93.3
217445_s_at	14.7
217444_at	4.5
217443_at	4
217442_at	11.9
217441_at	5.1
217440_at	36.5
217439_at	18.5
217438_at	40.2
217437_s_at	166.4
217436_x_at	1644.3
217435_x_at	55.6
217434_at	5.7
217433_at	11.4
217432_s_at	7.3
217431_x_at	65.3
217430_x_at	885.4
217429_at	76
217428_s_at	82.1
217427_s_at	59.2
217426_at	77.6
217425_at	10
217424_at	33.1
217423_at	43.4
217422_s_at	7.1
217421_at	4.4
217420_s_at	56.3
217419_x_at	62.3
217418_x_at	92.7
217417_at	32.7
217416_x_at	23.2
217415_at	17.6
217414_x_at	56869
217413_s_at	14
217412_at	97.7
217411_s_at	66.1
217410_at	62.3
217409_at	68.7
217408_at	17.9
217407_x_at	250.6
217406_at	196.6
217405_x_at	134.6
217404_s_at	3.9
217403_s_at	4.5
217402_at	3.4
217401_at	7.2
217400_at	37.5
217399_s_at	11.4
217398_x_at	1918.7
217397_at	145.7
217396_at	42.1
217395_at	111
217394_at	82.6
217393_x_at	306
217392_at	12.6
217391_x_at	11.7
217390_x_at	128.7
217389_s_at	63
217388_s_at	62
217387_at	29.5
217386_at	27.3
217385_at	4.9
217384_x_at	6.9
217383_at	46.8
217382_at	49.3
217381_s_at	62.2
217380_s_at	28.8
217379_at	692.7
217378_x_at	26.7
217377_x_at	207.3
217376_at	108.4
217375_at	36.6
217374_x_at	33.1
217373_x_at	76.1
217372_at	6.1
217371_s_at	47.7
217370_x_at	115.8
217369_at	156.7
217368_at	42.4
217367_s_at	90.6
217366_at	5.4
217365_at	121.7
217364_x_at	25.2
217363_x_at	38.9
217362_x_at	994.7
217361_at	38.4
217360_x_at	5.6
217359_s_at	149.4
217358_at	35.7
217357_at	6.4
217356_s_at	500.2
217355_at	53.1
217354_s_at	12.4
217353_at	31.4
217352_at	14.6
217351_at	18.5
217350_at	20.4
217349_s_at	13.4
217348_x_at	102.4
217347_at	109.2
217346_at	11.2
217345_at	79.1
217344_at	9.2
217343_at	16.5
217342_x_at	5.1
217341_at	75.9
217340_at	29.9
217339_x_at	10.6
217338_at	13.8
217337_at	21.2
217336_at	3.9
217335_at	40.9
217334_at	47.6
217333_at	5.3
217332_at	51.9
217331_at	135.4
217330_at	17
217329_x_at	12.3
217328_at	53.1
217327_at	12.7
217326_x_at	24.8
217325_at	67.8
217324_at	65.9
217323_at	8.6
217322_x_at	50.4
217321_x_at	1.6
217320_at	13.3
217319_x_at	3.1
217318_x_at	18.9
217317_s_at	115.1
217316_at	13.8
217315_s_at	78.3
217314_at	14.6
217313_at	226.9
217312_s_at	16.4
217311_at	14.5
217310_s_at	57.4
217309_s_at	26.6
217308_at	5.3
217307_at	11.6
217306_at	31.3
217305_s_at	33
217304_at	110.3
217303_s_at	13.9
217302_at	88.2
217301_x_at	208
217300_at	55
217299_s_at	3.2
217298_at	11.3
217297_s_at	74.5
217296_at	41.3
217295_at	41.6
217294_s_at	131.8
217293_at	119.4
217292_at	19.7
217291_at	101.2
217290_at	8.1
217289_s_at	106
217288_at	48.3
217287_s_at	35.6
217286_s_at	157.4
217285_at	28.3
217284_x_at	65.7
217283_at	11.5
217282_at	10.1
217281_x_at	9.8
217280_x_at	90.7
217279_x_at	31.7
217278_x_at	3.3
217277_at	36.9
217276_x_at	32
217275_at	18.7
217274_x_at	457.9
217273_at	19.3
217272_s_at	8.4
217271_at	26.1
217270_s_at	7.3
217269_s_at	325.4
217268_at	20.5
217267_s_at	2.5
217266_at	105.6
217265_at	2.5
217264_s_at	39.4
217263_x_at	42.1
217262_s_at	11.6
217261_at	92.6
217260_x_at	18.7
217259_at	43
217258_x_at	65.8
217257_at	6.3
217256_x_at	243.3
217255_at	44.3
217254_s_at	53.7
217253_at	58.3
217252_at	44.9
217251_x_at	26.5
217250_s_at	8.4
217249_x_at	114.8
217248_s_at	18.8
217247_at	5.8
217246_s_at	71.8
217245_at	95.1
217244_at	21.7
217242_at	17.3
217240_at	42.3
217239_x_at	61.3
217238_s_at	54.3
217237_at	21.5
217236_x_at	56.7
217235_x_at	345.2
217234_s_at	193.6
217233_at	28.5
217232_x_at	56174.2
217231_s_at	16.7
217230_at	26.8
217229_at	3
217228_s_at	50.1
217227_x_at	83.9
217226_s_at	104.5
217225_x_at	279.9
217224_at	121.1
217223_s_at	16.7
217222_at	9.4
217221_x_at	4.9
217220_at	41
217219_at	35
217218_at	4.5
217217_at	5.2
217216_x_at	163.9
217215_s_at	39.1
217214_s_at	7.1
217213_at	26.9
217212_s_at	9.5
217211_at	49.2
217210_at	4.6
217209_at	113.6
217208_s_at	53.6
217207_s_at	240.5
217206_at	48.1
217205_at	15.9
217204_at	4.9
217203_at	99.9
217202_s_at	1796.5
217201_at	3.8
217200_x_at	286.4
217199_s_at	26.5
217198_x_at	62.8
217197_x_at	89
217196_s_at	15
217195_at	10
217194_at	5.2
217193_x_at	131.8
217192_s_at	10.4
217191_x_at	18.6
217190_x_at	54.2
217189_s_at	173.7
217188_s_at	11.5
217187_at	115.3
217186_at	14.1
217185_s_at	38.4
217184_s_at	14.5
217183_at	13.9
217182_at	9.1
217181_at	14.3
217180_at	146.4
217179_x_at	100.6
217178_at	39.3
217177_s_at	42.3
217176_s_at	6.9
217175_at	5.9
217174_s_at	13.9
