ID_REF	pre_3_VALUE
218786_at	45.8
218785_s_at	13.3
218784_s_at	25.6
218783_at	4.1
218782_s_at	30.3
218781_at	25.4
218780_at	103.3
218779_x_at	12.8
218778_x_at	6.5
218777_at	113.9
218776_s_at	112.2
218775_s_at	5
218774_at	53.7
218773_s_at	171.9
218772_x_at	27.7
218771_at	232.1
218770_s_at	8.4
218769_s_at	133.6
218768_at	174.1
218767_at	22.1
218766_s_at	50
218765_at	198.5
218764_at	307.7
218763_at	160.8
218762_at	114.1
218761_at	85.2
218760_at	71
218759_at	42.3
218758_s_at	57.9
218757_s_at	103.6
218756_s_at	26
218755_at	31
218754_at	226.5
218753_at	342.5
218752_at	26.6
218751_s_at	83
218750_at	145.5
218749_s_at	151.7
218748_s_at	4.1
218747_s_at	126
218746_at	96.5
218745_x_at	73
218744_s_at	8.2
218743_at	9.7
218742_at	10.2
218741_at	26.7
218740_s_at	462.9
218739_at	106.8
218738_s_at	130.8
218737_at	94.7
218736_s_at	6.1
218735_s_at	91.5
218734_at	100.8
218733_at	152.9
218732_at	54
218731_s_at	12.4
218730_s_at	3.3
218729_at	52.4
218728_s_at	104.8
218727_at	51.4
218726_at	30.2
218725_at	185.9
218724_s_at	13
218723_s_at	265.3
218722_s_at	198.8
218721_s_at	44.8
218720_x_at	30.4
218719_s_at	4.8
218718_at	73.9
218717_s_at	82
218716_x_at	77.6
218715_at	208.7
218714_at	54.9
218713_at	106.9
218712_at	61.7
218711_s_at	81.9
218710_at	44.3
218709_s_at	276.4
218708_at	95.5
218707_at	49.9
218706_s_at	11.9
218705_s_at	10.5
218704_at	77.8
218703_at	104.2
218702_at	28.5
218701_at	47.4
218700_s_at	38.6
218699_at	169.7
218698_at	43.9
218697_at	149.2
218696_at	48.5
218695_at	7.7
218694_at	30.2
218693_at	75.7
218692_at	10.8
218691_s_at	25.3
218690_at	80.8
218689_at	24.2
218688_at	9.4
218687_s_at	77.7
218686_s_at	28.2
218685_s_at	36.5
218684_at	218.4
218683_at	82
218682_s_at	109.6
218681_s_at	23.5
218680_x_at	145.7
218679_s_at	187.6
218678_at	28.5
218677_at	132.6
218676_s_at	121.1
218675_at	52
218674_at	50.6
218673_s_at	64.4
218672_at	369.8
218671_s_at	113.2
218670_at	61.7
218669_at	79.6
218668_s_at	61.8
218667_at	145.1
218666_s_at	42.1
218665_at	27.6
218664_at	17.1
218663_at	55.8
218662_s_at	18.4
218661_at	110.6
218660_at	370
218659_at	430.7
218658_s_at	115.2
218657_at	7
218656_s_at	3.8
218655_s_at	112.8
218654_s_at	19.8
218653_at	99.4
218652_s_at	220.5
218651_s_at	14.4
218650_at	67.6
218649_x_at	40.2
218648_at	365.8
218647_s_at	56.7
218646_at	72.4
218645_at	78
218644_at	225.1
218643_s_at	27.2
218642_s_at	77.9
218641_at	75.4
218640_s_at	66.9
218639_s_at	4.4
218638_s_at	308.9
218637_at	64
218636_s_at	107.6
218634_at	163.2
218633_x_at	168.9
218632_at	70.2
218631_at	88
218630_at	97.3
218629_at	130.4
218628_at	43.5
218627_at	98.4
218626_at	100.3
218625_at	49.1
218624_s_at	109.6
218623_at	10.4
218622_at	87.8
218621_at	76
218620_s_at	13.1
218619_s_at	115.5
218618_s_at	184.5
218617_at	87.2
218616_at	86
218615_s_at	65.6
218614_at	654.1
218613_at	24.4
218612_s_at	19.7
218611_at	212.1
218610_s_at	162.2
218609_s_at	9.9
218608_at	5.5
218607_s_at	117.1
218606_at	941.7
218605_at	71.9
218604_at	60.1
218603_at	436.9
218602_s_at	32.5
218601_at	26.1
218600_at	57.3
218599_at	61
218598_at	54
218597_s_at	112.2
218596_at	9.9
218595_s_at	220.4
218594_at	139.6
218593_at	60.8
218592_s_at	87.3
218591_s_at	58.6
218590_at	56.4
218589_at	149.8
218588_s_at	108.3
218587_s_at	89.9
218586_at	12.9
218585_s_at	6.4
218584_at	105.3
218583_s_at	118.6
218582_at	77.3
218581_at	150.9
218580_x_at	326.9
218579_s_at	8
218578_at	68.1
218577_at	63.5
218576_s_at	138.9
218575_at	217.1
218574_s_at	62.8
218573_at	71.1
218572_at	4.5
218571_s_at	255.9
218570_at	48.9
218569_s_at	11.2
218568_at	62.6
218567_x_at	29.4
218566_s_at	89.9
218565_at	6.3
218564_at	64.8
218563_at	348.4
218562_s_at	14.6
218561_s_at	18.7
218560_s_at	40.7
218559_s_at	210.1
218558_s_at	38.4
218557_at	124.4
218556_at	235.8
218555_at	20.4
218554_s_at	80.8
218553_s_at	117.4
218552_at	134.1
218551_at	153.9
218550_s_at	10.3
218549_s_at	51.7
218548_x_at	12.1
218547_at	87.3
218546_at	21.9
218545_at	57
218544_s_at	95.2
218543_s_at	263.7
218542_at	5.5
218541_s_at	0.5
218540_at	142.8
218539_at	201.1
218538_s_at	52.7
218537_at	15.3
218536_at	100.4
218535_s_at	45.3
218534_s_at	49
218533_s_at	36.2
218532_s_at	41.2
218531_at	100
218530_at	97.7
218529_at	39.3
218528_s_at	122.9
218527_at	97.6
218526_s_at	53
218525_s_at	72.8
218524_at	5.7
218523_at	156.5
218522_s_at	7.8
218521_s_at	35.5
218520_at	145
218519_at	33.5
218518_at	102.6
218517_at	271.4
218516_s_at	12
218515_at	91.6
218514_at	174.2
218513_at	5.7
218512_at	63.7
218511_s_at	181.1
218510_x_at	51.9
218509_at	65.6
218508_at	266.1
218507_at	82.7
218506_x_at	118.5
218505_at	95.4
218504_at	56.5
218503_at	4
218502_s_at	61.2
218501_at	252.2
218500_at	26.4
218499_at	127.5
218498_s_at	21.2
218497_s_at	194.7
218496_at	114.8
218495_at	272.2
218494_s_at	92
218493_at	14.1
218492_s_at	121.4
218491_s_at	139.6
218490_s_at	6.4
218489_s_at	47.5
218488_at	112.7
218487_at	62.7
218486_at	15.5
218485_s_at	180.1
218484_at	61.4
218483_s_at	191.3
218482_at	56.1
218481_at	137.9
218480_at	10.6
218479_s_at	9.9
218478_s_at	82.4
218477_at	90
218476_at	70.1
218475_at	21.4
218474_s_at	64
218473_s_at	359.9
218472_s_at	84.2
218471_s_at	169.8
218470_at	80.4
218469_at	70.8
218468_s_at	29.1
218467_at	238.6
218466_at	22
218465_at	76
218464_s_at	258.9
218463_s_at	201.9
218462_at	158.2
218461_at	56.9
218460_at	110.8
218459_at	124.4
218458_at	106.4
218457_s_at	101.1
218456_at	96
218455_at	136.3
218454_at	978.4
218453_s_at	78.9
218452_at	26.4
218451_at	20.8
218450_at	223.1
218449_at	62.1
218448_at	306.2
218447_at	87.2
218446_s_at	58.3
218445_at	43.4
218444_at	5.8
218443_s_at	132.1
218442_at	64.5
218441_s_at	97.1
218440_at	109.2
218439_s_at	96.9
218438_s_at	53.4
218437_s_at	47.2
218436_at	14.6
218435_at	48.1
218434_s_at	45.2
218433_at	31.4
218432_at	10.7
218431_at	224.9
218430_s_at	36.5
218429_s_at	171.5
218428_s_at	109.4
218427_at	37.6
218426_s_at	139.4
218425_at	136.5
218424_s_at	79.8
218423_x_at	63.1
218422_s_at	190
218421_at	479.8
218420_s_at	78.3
218419_s_at	55.4
218418_s_at	134
218417_s_at	21.9
218416_s_at	63.5
218415_at	44.4
218414_s_at	364.7
218413_s_at	4.5
218412_s_at	5.4
218411_s_at	48.1
218410_s_at	24
218409_s_at	20.4
218408_at	5.6
218407_x_at	199.5
218406_x_at	49.5
218405_at	59
218404_at	194.9
218403_at	183.2
218402_s_at	3.9
218401_s_at	70.1
218400_at	203
218399_s_at	23
218398_at	137.4
218397_at	47.5
218396_at	216.7
218395_at	29.3
218394_at	186.8
218393_s_at	42.2
218392_x_at	107
218391_at	127.4
218390_s_at	7.9
218389_s_at	326.9
218388_at	232
218387_s_at	172.7
218386_x_at	67.1
218385_at	153.6
218384_at	69.9
218383_at	262.9
218382_s_at	8.3
218381_s_at	81.5
218380_at	260.7
218379_at	123.5
218378_s_at	12.4
218377_s_at	105
218376_s_at	127.1
218375_at	179.6
218374_s_at	31.5
218373_at	32.5
218372_at	17.6
218371_s_at	130.3
218370_s_at	93.4
218369_s_at	30.1
218368_s_at	30.6
218367_x_at	98.7
218366_x_at	126
218365_s_at	8.3
218364_at	58.2
218363_at	118.6
218362_s_at	41.2
218361_at	24.2
218360_at	9.8
218359_at	116.2
218358_at	124
218357_s_at	159.3
218356_at	44.4
218355_at	94.4
218354_at	78.8
218353_at	61.4
218352_at	26.5
218351_at	106
218350_s_at	4.2
218349_s_at	5.2
218348_s_at	83.5
218347_at	111.5
218346_s_at	59.4
218345_at	204.8
218344_s_at	48.4
218343_s_at	55
218342_s_at	57.8
218341_at	156.8
218340_s_at	43.7
218339_at	17.8
218338_at	110.6
218337_at	129
218336_at	100.9
218335_x_at	304.8
218334_at	105.4
218333_at	31.9
218332_at	95.9
218331_s_at	50.8
218330_s_at	15.6
218329_at	19.9
218328_at	32.7
218327_s_at	85.9
218326_s_at	39.9
218325_s_at	67.3
218324_s_at	71.1
218323_at	120.7
218322_s_at	101.9
218321_x_at	226.9
218320_s_at	339.7
218319_at	197.4
218318_s_at	11.2
218317_x_at	46.2
218316_at	107.3
218315_s_at	85.6
218314_s_at	165.2
218313_s_at	75.1
218312_s_at	108.7
218311_at	28.3
218310_at	90.2
218309_at	47.3
218308_at	49
218307_at	196.7
218306_s_at	101.4
218305_at	6.8
218304_s_at	90.6
218303_x_at	93
218302_at	95.6
218301_at	204.5
218300_at	33.3
218299_at	32.2
218298_s_at	307.6
218297_at	37.7
218296_x_at	7.7
218295_s_at	28.3
218294_s_at	179.9
218293_x_at	2.6
218292_s_at	111.8
218291_at	20.2
218290_at	156.6
218289_s_at	55.6
218288_s_at	62.9
218287_s_at	195.8
218286_s_at	51.2
218285_s_at	5.5
218284_at	91.1
218283_at	89.8
218282_at	97.2
218281_at	62
218280_x_at	419.4
218279_s_at	21.7
218278_at	48.6
218277_s_at	66.5
218276_s_at	39.9
218275_at	83.9
218274_s_at	25
218273_s_at	65.4
218272_at	24.2
218271_s_at	247
218270_at	206.8
218269_at	92.8
218268_at	126
218267_at	77.9
218266_s_at	17.2
218265_at	77.5
218264_at	46.2
218263_s_at	168
218262_at	89.5
218261_at	48.9
218260_at	49.5
218259_at	67.4
218258_at	360.8
218257_s_at	50.2
218256_s_at	55.7
218255_s_at	57.4
218254_s_at	7.7
218253_s_at	132.5
218252_at	37
218251_at	147.6
218250_s_at	268.1
218249_at	109.5
218248_at	278
218247_s_at	40.6
218246_at	159.5
218245_at	15.8
218244_at	83.4
218243_at	470.6
218242_s_at	128.3
218241_at	81
218240_at	22.5
218239_s_at	60.2
218238_at	60.1
218237_s_at	652.3
218236_s_at	60.8
218235_s_at	124.5
218234_at	26
218233_s_at	440.8
218232_at	74.8
218231_at	395
218230_at	101.6
218229_s_at	184.7
218228_s_at	120.8
218227_at	115.1
218226_s_at	608.5
218225_at	11.6
218224_at	108.4
218223_s_at	33.3
218222_x_at	18.7
218221_at	23.3
218220_at	75.9
218219_s_at	69.5
218218_at	45.6
218217_at	275.9
218216_x_at	221.6
218215_s_at	85.1
218214_at	105.2
218213_s_at	323.1
218212_s_at	53.5
218211_s_at	114.4
218210_at	102.2
218209_s_at	77.5
218208_at	213.4
218207_s_at	19
218206_x_at	69.6
218205_s_at	418.4
218204_s_at	67.3
218203_at	157.7
218202_x_at	75.2
218201_at	181.2
218200_s_at	291.5
218199_s_at	41.3
218198_at	186.5
218197_s_at	47.4
218196_at	90.1
218195_at	33.5
218194_at	204.1
218193_s_at	5.6
218192_at	79.8
218191_s_at	508.9
218190_s_at	242.1
218189_s_at	128.1
218188_s_at	63.8
218187_s_at	29.4
218186_at	5.2
218185_s_at	85.6
218184_at	76.3
218183_at	89.4
218182_s_at	7.1
218181_s_at	151.7
218180_s_at	42.8
218179_s_at	88.9
218178_s_at	136.6
218177_at	81.1
218176_at	10.2
218175_at	93.6
218174_s_at	54.8
218173_s_at	94.2
218172_s_at	83.2
218171_at	216.3
218170_at	64.4
218169_at	27.4
218168_s_at	242.2
218167_at	310.4
218166_s_at	13.3
218165_at	173
218164_at	80.6
218163_at	103.4
218162_at	15.9
218161_s_at	6.9
218160_at	207.1
218159_at	203.5
218158_s_at	52.8
218157_x_at	2273.9
218156_s_at	10.4
218155_x_at	263.4
218154_at	122.3
218153_at	209.9
218152_at	57.2
218151_x_at	213.3
218150_at	256.3
218149_s_at	101.4
218148_at	70.4
218147_s_at	29.3
218146_at	91.4
218145_at	217.1
218144_s_at	79.1
218143_s_at	360.2
218142_s_at	314.1
218141_at	88
218140_x_at	213
218139_s_at	95
218138_at	67.4
218137_s_at	128.3
218136_s_at	1593.1
218135_at	42.8
218134_s_at	213.7
218133_s_at	187
218132_s_at	442.9
218131_s_at	323
218130_at	282.6
218129_s_at	4.7
218128_at	45.3
218127_at	70.6
218126_at	291
218125_s_at	50.4
218124_at	108.6
218123_at	70.3
218122_s_at	90.3
218121_at	131.7
218120_s_at	140
218119_at	159.9
218118_s_at	40.1
218117_at	102.4
218116_at	92.1
218115_at	188.2
218114_at	111
218113_at	74.9
218112_at	18.6
218111_s_at	21
218110_at	3.9
218109_s_at	429.9
218108_at	113.1
218107_at	396.8
218106_s_at	146.6
218105_s_at	18.4
218104_at	159.6
218103_at	112.9
218102_at	68.7
218101_s_at	514
218100_s_at	35
218099_at	27.3
218098_at	104.8
218097_s_at	185.3
218096_at	65.8
218095_s_at	6.6
218094_s_at	41.3
218093_s_at	106.5
218092_s_at	128.3
218091_at	203.2
218090_s_at	96.2
218089_at	192.1
218088_s_at	301.7
218087_s_at	27.7
218086_at	11.5
218085_at	61.5
218084_x_at	688.1
218083_at	14.9
218082_s_at	116.5
218081_at	44.9
218080_x_at	66.4
218079_s_at	170.2
218078_s_at	122.1
218077_s_at	92.3
218076_s_at	210.3
218075_at	39.6
218074_at	242.4
218073_s_at	40.6
218072_at	61.5
218071_s_at	103.7
218070_s_at	9.6
218069_at	214
218068_s_at	206
218067_s_at	328.3
218066_at	326.7
218065_s_at	149.7
218064_s_at	61.9
218063_s_at	7.5
218062_x_at	215.5
218061_at	99.1
218060_s_at	288.9
218059_at	181.5
218058_at	107.7
218057_x_at	86.4
218056_at	133
218055_s_at	22.9
218054_s_at	47.1
218053_at	155.4
218052_s_at	128
218051_s_at	8.9
218050_at	63.3
218049_s_at	5.6
218048_at	173
218047_at	222.3
218046_s_at	12.6
218045_x_at	2.9
218044_x_at	8.4
218043_s_at	29.4
218042_at	90.7
218041_x_at	207.8
218040_at	17.5
218039_at	63.4
218038_at	22.7
218037_at	201.8
218036_x_at	41.5
218035_s_at	393.3
218034_at	448.4
218033_s_at	53.5
218032_at	736.2
218031_s_at	147
218030_at	278.5
218029_at	19
218028_at	10.8
218027_at	55.4
218026_at	274.8
218025_s_at	40.7
218024_at	138
218023_s_at	370.9
218022_at	235.7
218021_at	145.5
218020_s_at	727.3
218019_s_at	181.6
218018_at	105.9
218017_s_at	79
218016_s_at	118.7
218015_s_at	46.4
218014_at	129.4
218013_x_at	66.4
218012_at	144.8
218011_at	112.5
218010_x_at	198.3
218009_s_at	28.4
218008_at	294.9
218007_s_at	29.6
218006_s_at	28
218005_at	138.9
218004_at	225.7
218003_s_at	113.3
218002_s_at	5.9
218001_at	7.3
218000_s_at	8
217999_s_at	22.8
217998_at	89.9
217997_at	30.3
217996_at	28
217995_at	387.5
217994_x_at	220.3
217993_s_at	804
217992_s_at	382.8
217991_x_at	170
217990_at	149.3
217989_at	494
217988_at	79.6
217987_at	62.7
217986_s_at	113.9
217985_s_at	156.6
217984_at	1037
217983_s_at	2869.1
217982_s_at	1631.7
217981_s_at	147.7
217980_s_at	165.1
217979_at	78.4
217978_s_at	282.1
217977_at	1281.8
217976_s_at	14.5
217975_at	3.1
217974_at	17
217973_at	101
217972_at	133.8
217971_at	162.9
217970_s_at	87
217969_at	263.6
217968_at	53.5
217967_s_at	926.2
217966_s_at	323.3
217965_s_at	43
217964_at	235.9
217963_s_at	386
217962_at	524.2
217961_at	128.4
217960_s_at	113
217959_s_at	196
217958_at	257.3
217957_at	117.9
217956_s_at	73.8
217955_at	73.5
217954_s_at	167.9
217953_at	17.6
217952_x_at	159.2
217951_s_at	39.7
217950_at	154.8
217949_s_at	151.5
217948_at	14.6
217947_at	1669.5
217946_s_at	151.3
217945_at	94.7
217944_at	56.2
217943_s_at	212.7
217942_at	262.3
217941_s_at	123.1
217940_s_at	68.3
217939_s_at	599.8
217938_s_at	479.5
217937_s_at	90.3
217936_at	50.6
217935_s_at	31.5
217934_x_at	310
217933_s_at	182.1
217932_at	110.7
217931_at	204.3
217930_s_at	17.3
217929_s_at	14.8
217928_s_at	167.6
217927_at	575.8
217926_at	174.4
217925_s_at	29.1
217924_at	18.4
217923_at	162.1
217922_at	391.4
217921_at	34.6
217920_at	47.7
217919_s_at	20
217918_at	409.9
217917_s_at	527.1
217916_s_at	429.3
217915_s_at	78.8
217914_at	146.3
217913_at	110.4
217912_at	160.6
217911_s_at	57.8
217910_x_at	289
217909_s_at	132.7
217908_s_at	185.5
217907_at	221.3
217906_at	197
217905_at	159
217904_s_at	54.6
217903_at	51.3
217902_s_at	58.1
217901_at	30.8
217900_at	97.1
217899_at	105.6
217898_at	330.3
217897_at	98.6
217896_s_at	67.4
217895_at	160.4
217894_at	25.3
217893_s_at	39.1
217892_s_at	146.1
217891_at	4.2
217890_s_at	4.2
217889_s_at	12.9
217888_s_at	197.8
217887_s_at	98.9
217886_at	87.4
217885_at	179.1
217884_at	171.3
217883_at	240.6
217882_at	632.7
217881_s_at	24.7
217880_at	46.4
217879_at	130.1
217878_s_at	45.7
217877_s_at	127.5
217876_at	9.6
217875_s_at	10.9
217874_at	182.7
217873_at	315.7
217872_at	188
217871_s_at	404
217870_s_at	159.6
217869_at	313.6
217868_s_at	615
217867_x_at	57.9
217866_at	281.4
217865_at	665.1
217864_s_at	165.4
217863_at	178.3
217862_at	198.7
217861_s_at	149.5
217860_at	299.4
217859_s_at	43
217858_s_at	146.7
217857_s_at	16.5
217856_at	114.7
217855_x_at	347.9
217854_s_at	151.4
217853_at	52.6
217852_s_at	270.4
217851_s_at	43.9
217850_at	94.6
217849_s_at	22.6
217848_s_at	115.7
217847_s_at	30.2
217846_at	729
217845_x_at	262.3
217844_at	392.9
217843_s_at	35.2
217842_at	8.2
217841_s_at	7.9
217840_at	163.1
217839_at	289.4
217838_s_at	357.8
217837_s_at	169.3
217836_s_at	451.5
217835_x_at	774
217834_s_at	101.7
217833_at	168.3
217832_at	155.9
217831_s_at	56.4
217830_s_at	166.8
217829_s_at	8.2
217828_at	129.9
217827_s_at	259.3
217826_s_at	116.4
217825_s_at	124.4
217824_at	88
217823_s_at	175
217822_at	133.9
217821_s_at	7
217820_s_at	25
217819_at	368.4
217818_s_at	7.4
217817_at	371.2
217816_s_at	140.9
217815_at	340.7
217814_at	106.2
217813_s_at	76.4
217812_at	155.5
217811_at	433.2
217810_x_at	428
217809_at	152.5
217808_s_at	150.5
217807_s_at	3849.2
217806_s_at	102.9
217805_at	40.1
217804_s_at	185.5
217803_at	133.6
217802_s_at	314.4
217801_at	930.8
217800_s_at	175.3
217799_x_at	141.5
217798_at	351.4
217797_at	327.4
217796_s_at	156.6
217795_s_at	319
217794_at	1009.1
217793_at	81.6
217792_at	145.6
217791_s_at	135.7
217790_s_at	2
217789_at	79.6
217788_s_at	109.4
217787_s_at	43
217786_at	92.2
217785_s_at	12.7
217784_at	9
217783_s_at	525.7
217782_s_at	63.8
217781_s_at	302
217780_at	539.1
217779_s_at	399.2
217778_at	102.6
217777_s_at	4.6
217776_at	147.3
217775_s_at	141.1
217774_s_at	519.9
217773_s_at	181.5
217772_s_at	170.6
217771_at	34
217770_at	273.1
217769_s_at	445.3
217768_at	206.2
217767_at	47.4
217766_s_at	290.2
217765_at	90.5
217764_s_at	408.1
217763_s_at	701.4
217762_s_at	483.8
217761_at	236.7
217760_at	266.4
217759_at	250.5
217758_s_at	167.3
217757_at	25
217756_x_at	1695.1
217755_at	128.4
217754_at	43.6
217753_s_at	2884.2
217752_s_at	259.3
217751_at	445.5
217750_s_at	285.2
217749_at	89.9
217748_at	1576.4
217747_s_at	1777.6
217746_s_at	515.4
217745_s_at	69.1
217744_s_at	3.6
217743_s_at	120
217742_s_at	372.5
217741_s_at	250.9
217740_x_at	5864.1
217739_s_at	815.1
217738_at	378.8
217737_x_at	289
217736_s_at	1005.4
217735_s_at	10.9
217734_s_at	125.2
217733_s_at	4146.5
217732_s_at	4969.2
217731_s_at	1217.2
217730_at	165.4
217729_s_at	88.6
217728_at	707.3
217727_x_at	700
217726_at	262
217725_x_at	172
217724_at	487.6
217723_x_at	106.6
217722_s_at	189.4
217721_at	22
217720_at	1025.7
217719_at	1553.8
217718_s_at	1772.5
217717_s_at	1613.3
217716_s_at	103.1
217715_x_at	131.9
217714_x_at	11.9
217713_x_at	200
217712_at	17.3
217711_at	10.8
217710_x_at	9.3
217709_at	9.6
217708_x_at	128.4
217707_x_at	179.3
217706_at	2.6
217705_at	4.8
217704_x_at	32.8
217703_x_at	474.6
217702_at	6.9
217701_x_at	22.8
217700_at	11.4
217699_at	50.8
217698_at	19.8
217697_at	56.5
217696_at	104.8
217695_x_at	48.3
217694_at	6.4
217693_x_at	4.2
217692_at	77.7
217691_x_at	288
217690_at	91.2
217689_at	46
217688_at	9.6
217687_at	52.8
217686_at	10.8
217685_at	56.4
217684_at	12.7
217683_at	127.7
217682_at	54.3
217681_at	9.2
217680_x_at	70.9
217679_x_at	575.1
217678_at	43.8
217677_at	113.1
217676_at	96.6
217675_at	3.8
217674_at	6
217673_x_at	318.9
217672_x_at	56.4
217671_at	81.8
217670_at	5
217669_s_at	8.1
217668_at	9.1
217667_at	116.3
217666_at	15.4
217665_at	0.9
217664_at	11.7
217663_at	8.2
217662_x_at	163.9
217661_x_at	2.4
217660_at	6.2
217659_at	17.5
217658_at	18.7
217657_at	29.8
217656_at	44.3
217655_at	102
217654_at	8.5
217653_x_at	76.6
217652_at	8.3
217651_at	23.5
217650_x_at	51.1
217649_at	37.9
217648_at	6.4
217647_at	31.6
217646_at	12.5
217645_at	69.1
217644_s_at	10.8
217643_x_at	50
217642_at	16.5
217641_at	9
217640_x_at	2
217639_at	31.1
217638_at	35.2
217637_at	71.4
217636_at	5.8
217635_s_at	102.3
217634_at	10
217633_at	23.2
217632_at	47.5
217631_at	6.2
217630_at	8.6
217629_at	89.4
217628_at	13.5
217627_at	68.1
217626_at	7.8
217625_x_at	13.6
217624_at	4.3
217623_at	35
217622_at	28.2
217621_at	3.1
217620_s_at	9.5
217619_x_at	125.6
217618_x_at	109.7
217617_at	6.4
217616_at	92.8
217615_at	19.1
217614_at	157.8
217613_at	19.4
217612_at	15.8
217611_at	10.9
217610_at	109
217609_at	53.9
217608_at	48.6
217607_x_at	7.5
217606_at	83
217605_at	46.8
217604_at	60.2
217603_at	82.5
217602_at	36.7
217601_at	19
217600_at	35
217599_s_at	18.8
217598_at	6.1
217597_x_at	5.6
217596_at	5.2
217595_at	31.3
217594_at	3.6
217593_at	8.1
217592_at	76.1
217591_at	20.4
217590_s_at	10.6
217589_at	9.6
217588_at	22.9
217587_at	9.3
217586_x_at	159.3
217585_at	38.7
217584_at	13.1
217583_at	28.3
217582_at	57.7
217581_at	2.8
217580_x_at	111.4
217579_x_at	202.8
217578_at	44.8
217577_at	52.8
217576_x_at	18.2
217575_s_at	1.8
217574_at	4.4
217573_at	11.3
217572_at	491
217571_at	4.8
217570_x_at	16.7
217569_x_at	71.9
217568_at	101.8
217567_at	39.4
217566_s_at	5.7
217565_at	46.9
217564_s_at	7.3
217563_at	5.1
217562_at	3.2
217561_at	67.2
217560_at	60.4
217559_at	44.9
217558_at	35
217557_s_at	20.3
217556_at	18
217555_at	9.8
217554_at	58.9
217553_at	10.3
217552_x_at	118
217551_at	1.3
217550_at	4.2
217549_at	158.6
217548_at	121.3
217547_x_at	27.5
217546_at	21.4
217545_at	25.4
217544_at	8
217543_s_at	139.3
217542_at	3.1
217541_x_at	59.7
217540_at	2.6
217539_at	31.8
217538_at	11.3
217537_x_at	49.3
217536_x_at	7.1
217535_at	58.1
217534_at	59.9
217533_x_at	56.3
217532_x_at	10.8
217531_at	3.3
217530_at	36.1
217529_at	6.2
217528_at	4.3
217527_s_at	271.1
217526_at	142.5
217525_at	50.4
217524_x_at	9.6
217523_at	73.7
217522_at	22.7
217521_at	113.1
217520_x_at	96.9
217519_at	6
217518_at	49.7
217517_x_at	68.2
217516_x_at	145.4
217515_s_at	15.2
217514_at	52.7
217513_at	22.9
217512_at	8.9
217511_at	84.1
217510_at	58.7
217509_x_at	286
217508_s_at	75.8
217507_at	1.9
217506_at	53.9
217505_at	16.6
217504_at	9.3
217503_at	74.5
217502_at	214.5
217501_at	71
217500_at	10.1
217499_x_at	249.2
217498_at	8.7
217497_at	132.8
217496_s_at	137.1
217495_x_at	13.1
217494_s_at	56.8
217493_x_at	79.1
217492_s_at	264.5
217491_x_at	172.2
217490_at	27.5
217489_s_at	6.9
217488_x_at	3.1
217487_x_at	32
217486_s_at	9.5
217485_x_at	146.6
217484_at	68.1
217483_at	49.9
217482_at	56.9
217481_x_at	84.8
217480_x_at	80.4
217479_at	35.7
217478_s_at	542.4
217477_at	43.5
217476_at	32.7
217475_s_at	44.1
217474_at	23.4
217473_x_at	472.6
217472_at	28.1
217471_at	61.4
217470_at	11.3
217469_at	4.9
217468_at	39.2
217467_at	40
217466_x_at	955.3
217465_at	38.6
217464_at	10.8
217463_s_at	4
217462_at	8.5
217461_x_at	6.4
217460_at	31.5
217459_at	37.1
217458_at	9.1
217457_s_at	25.9
217456_x_at	1252.7
217455_s_at	45.4
217454_at	1.7
217453_at	82.9
217452_s_at	3.1
217451_at	7.5
217450_at	48.6
217449_at	94.2
217448_s_at	22.6
217447_at	14
217446_x_at	111.8
217445_s_at	11.6
217444_at	8.1
217443_at	11.2
217442_at	7.3
217441_at	8.4
217440_at	23.9
217439_at	67.7
217438_at	30.8
217437_s_at	213.1
217436_x_at	1250.3
217435_x_at	29.7
217434_at	3.4
217433_at	5.5
217432_s_at	53
217431_x_at	8.7
217430_x_at	517.4
217429_at	102.9
217428_s_at	30.9
217427_s_at	93.6
217426_at	6.5
217425_at	39.7
217424_at	11.9
217423_at	75.4
217422_s_at	4.6
217421_at	7.8
217420_s_at	5.2
217419_x_at	42.6
217418_x_at	228.7
217417_at	24.7
217416_x_at	65.3
217415_at	37.1
217414_x_at	46301.3
217413_s_at	10.1
217412_at	24.9
217411_s_at	12.5
217410_at	115.9
217409_at	42.8
217408_at	15.9
217407_x_at	198.3
217406_at	76.3
217405_x_at	59.6
217404_s_at	10.7
217403_s_at	5.2
217402_at	2.8
217401_at	4.2
217400_at	4.6
217399_s_at	10.2
217398_x_at	2928.9
217397_at	125.9
217396_at	8.4
217395_at	57.1
217394_at	59.4
217393_x_at	258.5
217392_at	4.6
217391_x_at	16.4
217390_x_at	126.7
217389_s_at	10.3
217388_s_at	72.8
217387_at	3.5
217386_at	6.5
217385_at	6.4
217384_x_at	41
217383_at	86.3
217382_at	31.7
217381_s_at	88.4
217380_s_at	1.9
217379_at	735.3
217378_x_at	13.6
217377_x_at	154.7
217376_at	108.6
217375_at	50.2
217374_x_at	21
217373_x_at	16.9
217372_at	6.1
217371_s_at	43.3
217370_x_at	24.9
217369_at	11.5
217368_at	35.9
217367_s_at	68.7
217366_at	6.1
217365_at	74.2
217364_x_at	41.5
217363_x_at	49.7
217362_x_at	1193.3
217361_at	27.7
217360_x_at	7.5
217359_s_at	38.7
217358_at	23.3
217357_at	4.6
217356_s_at	696
217355_at	19
217354_s_at	11.3
217353_at	13.1
217352_at	29.7
217351_at	2.7
217350_at	76.1
217349_s_at	11
217348_x_at	156.6
217347_at	128.1
